close_time_utc,position_id,profit_usd
2026-08-24T11:37:52,3122354156,-77.06
2026-08-25T02:17:51,3122346724,153.94
2026-08-25T13:53:13,3129585026,-79.72
2026-08-25T21:00:07,3136684634,-68.87
2026-08-25T21:00:07,3136472562,-58.90
2026-08-25T21:00:07,3136853076,-58.06
2026-08-25T21:00:07,3136286776,-56.31
2026-08-25T21:00:07,3136365488,-55.69
2026-08-25T21:00:07,3128145450,-10.28
2026-08-25T21:00:07,3128151384,-8.73
2026-08-25T21:00:07,3136735926,58.78
2026-08-25T21:00:07,3136718412,59.54
