ts_utc,kind,magic,side,why,reason,ok,signal_time_utc,decision_time_utc,signal_age_seconds,reversal_direction,reversal_brick_price,reversal_brick_index,m1_closed_bar_time_utc,bid_at_decision,ask_at_decision,spread_at_decision,quote_at_decision,chase_price_signed,chase_points_signed,atr_m1_14_at_decision,atr_over_brick_at_decision,ema20_at_decision,ema50_at_decision,shadow_chase_50_pass,shadow_chase_100_pass,requested_price,fill_price,fill_distance_from_brick,adverse_slippage_price,adverse_slippage_points,slippage_usd,bid,ask,spread,bid_after_fill,ask_after_fill,spread_after_fill,latency_ms,retcode,broker_comment,deal,order,request_id,basket_before,positions,recovery,cycle_direction,protection_state,daily_total,trail_armed,peak,floor,trigger_total,final_total,execution_gap,day,bot_value,activate,giveback,daily_loss_limit,balance,equity,margin,margin_free,margin_level
2026-08-21T21:57:18.542,order_open,770405,SELL,recovery add #3,,True,,,,,,,,,,,,,,,,,,,,78435.84,78435.87,,,,0.0003,78435.84,78445.84,10.0,,,,591.9,10009,ok,2572122309,3121626046,2195599113,2,,,,,,,,,,,,,,,,,846.45,319.07,20.36,298.71,1567.1
2026-08-21T22:02:01.552,close_decided,770405,,recovered - own cycle P&L +2.71 (realised +2.50 + floating +0.21),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.77,351.36,16.34,335.02,2150.3
2026-08-21T22:02:02.557,order_close,770405,SELL,recovered - own cycle P&L +2.71 (realised +2.50 + floating +0.21),,True,,,,,,,,,,,,,,,,,,,,78174.32,78187.3,,,,-0.1298,78164.32,78174.32,10.0,,,,996.1,10009,ok,2572129073,3121632559,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21T22:02:03.096,order_close,770405,SELL,recovered - own cycle P&L +2.71 (realised +2.50 + floating +0.21),,True,,,,,,,,,,,,,,,,,,,,78187.3,78187.3,,,,-0.0,78177.3,78187.3,10.0,,,,538.6,10009,ok,2572129084,3121632594,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21T22:04:05.463,order_open,770405,BUY,new cycle,,True,,,,,,,,,,,,,,,,,,,,78408.53,78407.28,,,,0.0125,78398.53,78408.53,10.0,,,,571.6,10009,ok,2572132440,3121635916,2195599120,0,,,,,,,,,,,,,,,,,848.16,333.79,6.98,326.81,4782.1
2026-08-21T22:18:11.432,order_open,770405,SELL,new cycle,,True,,,,,,,,,,,,,,,,,,,,78520.17,78520.17,,,,0.0,78520.17,78530.17,10.0,,,,557.3,10009,ok,2572153837,3121657427,2195599125,0,,,,,,,,,,,,,,,,,855.89,334.6,18.33,316.27,1825.4
2026-08-21T22:39:20.621,order_open,770405,BUY,new cycle,,True,,,,,,,,,,,,,,,,,,,,78463.11,78463.74,,,,-0.0063,78453.11,78463.11,10.0,,,,599.6,10009,ok,2572179452,3121682566,2195599131,0,,,,,,,,,,,,,,,,,864.67,346.68,1.7,344.98,20392.9
2026-08-21T22:52:26.923,close_decided,770405,,recovered - own cycle P&L +0.76 (realised +0.00 + floating +0.76),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.95,339.61,8.73,330.88,3890.1
2026-08-21T22:52:27.580,order_close,770405,BUY,recovered - own cycle P&L +0.76 (realised +0.00 + floating +0.76),,True,,,,,,,,,,,,,,,,,,,,78539.59,78566.53,,,,0.2694,78539.59,78549.59,10.0,,,,656.5,10009,ok,2572189876,3121692966,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21T22:53:09.774,order_open,770405,BUY,new cycle,,True,,,,,,,,,,,,,,,,,,,,78538.23,78537.98,,,,0.0025,78528.23,78538.23,10.0,,,,573.4,10009,ok,2572190563,3121693654,2195599139,0,,,,,,,,,,,,,,,,,863.98,340.53,5.24,335.29,6498.7
2026-08-21T23:11:18.294,close_decided,770405,,recovered - own cycle P&L +0.19 (realised +0.00 + floating +0.19),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.26,334.22,10.66,323.56,3135.3
2026-08-21T23:11:18.788,order_close,770405,BUY,recovered - own cycle P&L +0.19 (realised +0.00 + floating +0.19),,True,,,,,,,,,,,,,,,,,,,,78557.4,78557.40000000001,,,,0.0,78557.4,78567.4,10.0,,,,494.3,10009,ok,2572204974,3121707936,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21T23:12:21.721,order_open,770405,BUY,new cycle,,True,,,,,,,,,,,,,,,,,,,,78526.58,78526.58,,,,-0.0,78516.58,78526.58,10.0,,,,607.2,10009,ok,2572206181,3121709101,2195599147,0,,,,,,,,,,,,,,,,,861.45,336.58,5.33,331.25,6314.8
2026-08-21T23:45:16.708,order_open,770405,BUY,recovery add #2,,True,,,,,,,,,,,,,,,,,,,,78375.9,78375.90000000001,,,,-0.0,78365.9,78375.9,10.0,,,,521.5,10009,ok,2572235137,3121737343,2195599156,1,,,,,,,,,,,,,,,,,863.42,345.22,3.92,341.3,8806.6
2026-08-21T23:59:02.918,order_open,770405,BUY,recovery add #3,,True,,,,,,,,,,,,,,,,,,,,78352.99,78355.98,,,,-0.0299,78342.99,78352.99,10.0,,,,495.2,10009,ok,2572244098,3121746168,2195599159,2,,,,,,,,,,,,,,,,,860.53,340.16,1.96,338.2,17355.1
2026-08-22T00:02:25.572,close_decided,770405,,recovered - own cycle P&L +1.42 (realised +0.00 + floating +1.42),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.9,342.57,3.49,339.08,9815.8
2026-08-22T00:02:26.224,order_close,770405,BUY,recovered - own cycle P&L +1.42 (realised +0.00 + floating +1.42),,True,,,,,,,,,,,,,,,,,,,,78466.67,78466.67,,,,0.0,78466.67,78476.67,10.0,,,,659.4,10009,ok,2572246863,3121749026,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T00:02:26.776,order_close,770405,BUY,recovered - own cycle P&L +1.42 (realised +0.00 + floating +1.42),,True,,,,,,,,,,,,,,,,,,,,78466.67,78465.35,,,,-0.0132,78466.67,78476.67,10.0,,,,551.1,10009,ok,2572246870,3121749033,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T00:02:27.439,order_close,770405,BUY,recovered - own cycle P&L +1.42 (realised +0.00 + floating +1.42),,True,,,,,,,,,,,,,,,,,,,,78465.35,78465.35,,,,0.0,78465.35,78475.35,10.0,,,,651.3,10009,ok,2572246875,3121749039,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T00:04:09.608,order_open,770405,SELL,new cycle,,True,,,,,,,,,,,,,,,,,,,,78118.98,78109.48,,,,-0.095,78118.98,78128.98,10.0,,,,524.8,10009,ok,2572248658,3121750747,2195599175,0,,,,,,,,,,,,,,,,,860.76,363.99,28.05,335.94,1297.6
2026-08-22T00:11:12.917,order_open,770405,BUY,new cycle,,True,,,,,,,,,,,,,,,,,,,,77966.81,77966.81,,,,-0.0,77956.81,77966.81,10.0,,,,535.2,10009,ok,2572259222,3121761022,2195599181,0,,,,,,,,,,,,,,,,,883.84,391.21,3.41,387.8,11472.4
2026-08-22T00:15:54.708,close_decided,770405,,recovered - own cycle P&L +0.13 (realised +0.00 + floating +0.13),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.4,389.29,6.81,382.48,5716.4
2026-08-22T00:15:55.329,order_close,770405,BUY,recovered - own cycle P&L +0.13 (realised +0.00 + floating +0.13),,True,,,,,,,,,,,,,,,,,,,,77979.54,77972.8,,,,-0.0674,77979.54,77989.54,10.0,,,,621.0,10009,ok,2572262116,3121764039,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T00:42:08.218,order_open,770405,SELL,new cycle,,True,,,,,,,,,,,,,,,,,,,,77820.1,77820.09,,,,-0.0001,77820.1,77830.1,10.0,,,,591.3,10009,ok,2572276617,3121779160,2195599185,0,,,,,,,,,,,,,,,,,882.46,397.0,12.41,384.59,3199.0
2026-08-22T01:21:11.931,order_open,770405,SELL,recovery add #2,,True,,,,,,,,,,,,,,,,,,,,77926.11,77930.52,,,,0.0441,77926.11,77936.11,10.0,,,,560.6,10009,ok,2572296419,3121799719,2195599190,1,,,,,,,,,,,,,,,,,879.17,384.93,12.56,372.37,3064.7
2026-08-22T01:40:19.017,order_open,770405,SELL,recovery add #3,,True,,,,,,,,,,,,,,,,,,,,78000.54,78000.54000000001,,,,0.0,78000.54,78010.54,10.0,,,,599.5,10009,ok,2572306315,3121810017,2195599194,2,,,,,,,,,,,,,,,,,880.18,379.58,22.15,357.43,1713.7
2026-08-22T01:44:42.633,close_decided,770405,,recovered - own cycle P&L +0.34 (realised +0.00 + floating +0.34),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.18,392.14,22.15,369.99,1770.4
2026-08-22T01:44:43.193,order_close,770405,SELL,recovered - own cycle P&L +0.34 (realised +0.00 + floating +0.34),,True,,,,,,,,,,,,,,,,,,,,77906.49,77910.31,,,,-0.0382,77896.49,77906.49,10.0,,,,559.5,10009,ok,2572309236,3121812993,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T01:44:43.783,order_close,770405,SELL,recovered - own cycle P&L +0.34 (realised +0.00 + floating +0.34),,True,,,,,,,,,,,,,,,,,,,,77910.31,77911.18000000001,,,,-0.0087,77900.31,77910.31,10.0,,,,590.2,10009,ok,2572309240,3121812994,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T01:44:44.437,order_close,770405,SELL,recovered - own cycle P&L +0.34 (realised +0.00 + floating +0.34),,True,,,,,,,,,,,,,,,,,,,,77911.18,77911.18000000001,,,,-0.0,77901.18,77911.18,10.0,,,,651.6,10009,ok,2572309242,3121812998,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T02:11:18.827,order_open,770405,BUY,new cycle,,True,,,,,,,,,,,,,,,,,,,,78056.38,78056.38,,,,-0.0,78046.38,78056.38,10.0,,,,564.0,10009,ok,2572324886,3121829219,2195599202,0,,,,,,,,,,,,,,,,,880.49,383.26,8.72,374.54,4395.2
2026-08-22T02:35:09.610,order_open,770405,SELL,new cycle,,True,,,,,,,,,,,,,,,,,,,,78226.41,78231.93000000001,,,,0.0552,78226.41,78236.41,10.0,,,,627.6,10009,ok,2572341789,3121846179,2195599206,0,,,,,,,,,,,,,,,,,886.36,380.24,12.43,367.81,3059.1
2026-08-22T03:12:08.527,order_open,770405,SELL,recovery add #2,,True,,,,,,,,,,,,,,,,,,,,78428.38,78428.38,,,,0.0,78428.38,78438.38,10.0,,,,546.3,10009,ok,2572360752,3121865283,2195599211,1,,,,,,,,,,,,,,,,,883.04,365.15,14.39,350.76,2537.5
2026-08-22T03:50:15.510,order_open,770405,SELL,recovery add #3,,True,,,,,,,,,,,,,,,,,,,,78571.88,78571.88,,,,0.0,78571.88,78581.88,10.0,,,,551.7,10009,ok,2572380195,3121885531,2195599214,2,,,,,,,,,,,,,,,,,881.54,353.2,14.54,338.66,2429.2
2026-08-22T04:01:44.696,close_decided,770405,,recovered - own cycle P&L +0.83 (realised +0.00 + floating +0.83),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.04,369.94,16.36,353.58,2261.2
2026-08-22T04:01:45.198,order_close,770405,SELL,recovered - own cycle P&L +0.83 (realised +0.00 + floating +0.83),,True,,,,,,,,,,,,,,,,,,,,78383.34,78385.5,,,,-0.0216,78373.34,78383.34,10.0,,,,501.8,10009,ok,2572385237,3121891242,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T04:01:45.710,order_close,770405,SELL,recovered - own cycle P&L +0.83 (realised +0.00 + floating +0.83),,True,,,,,,,,,,,,,,,,,,,,78385.5,78385.5,,,,-0.0,78375.5,78385.5,10.0,,,,510.4,10009,ok,2572385243,3121891250,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T04:01:46.372,order_close,770405,SELL,recovered - own cycle P&L +0.83 (realised +0.00 + floating +0.83),,True,,,,,,,,,,,,,,,,,,,,78385.5,78388.7,,,,-0.032,78375.5,78385.5,10.0,,,,661.5,10009,ok,2572385248,3121891255,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T04:22:15.759,order_open,770405,BUY,new cycle,,True,,,,,,,,,,,,,,,,,,,,78367.36,78368.96,,,,-0.016,78357.36,78367.36,10.0,,,,541.9,10009,ok,2572397395,3121904642,2195599219,0,,,,,,,,,,,,,,,,,883.25,370.94,5.11,365.83,7259.1
2026-08-22T04:49:15.260,order_open,770405,SELL,new cycle,,True,,,,,,,,,,,,,,,,,,,,78534.17,78531.65000000001,,,,-0.0252,78534.17,78544.17,10.0,,,,560.3,10009,ok,2572417356,3121925460,2195599221,0,,,,,,,,,,,,,,,,,888.23,367.19,12.44,354.75,2951.7
2026-08-22T05:12:06.179,order_open,770405,BUY,new cycle,,True,,,,,,,,,,,,,,,,,,,,77175.85,77175.85,,,,-0.0,77165.85,77175.85,10.0,,,,583.0,10009,ok,2572446585,3121954918,2195599223,0,,,,,,,,,,,,,,,,,893.21,440.46,5.11,435.35,8619.6
2026-08-22T05:17:09.347,order_open,770405,SELL,new cycle,,True,,,,,,,,,,,,,,,,,,,,77073.14,77078.34,,,,0.052,77073.14,77083.14,10.0,,,,571.1,10009,ok,2572452975,3121962134,2195599225,0,,,,,,,,,,,,,,,,,897.62,449.26,12.37,436.89,3631.9
2026-08-22T05:19:10.600,close_decided,770405,,recovered - own cycle P&L +0.01 (realised +0.00 + floating +0.01),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.12,447.5,8.7,438.8,5143.7
2026-08-22T05:19:11.557,order_close,770405,SELL,recovered - own cycle P&L +0.01 (realised +0.00 + floating +0.01),,True,,,,,,,,,,,,,,,,,,,,77077.29,77081.36,,,,-0.0407,77067.29,77077.29,10.0,,,,955.6,10009,ok,2572455096,3121964418,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T05:20:13.899,order_open,770405,SELL,new cycle,,True,,,,,,,,,,,,,,,,,,,,77136.69,77107.71,,,,-0.2898,77136.69,77146.69,10.0,,,,952.2,10009,ok,2572456134,3121965453,2195599230,0,,,,,,,,,,,,,,,,,894.56,445.31,14.3,431.01,3114.1
2026-08-22T05:22:36.211,order_open,770405,SELL,new cycle,,True,,,,,,,,,,,,,,,,,,,,76809.9,76807.99,,,,-0.0191,76809.9,76819.9,10.0,,,,1122.0,10009,ok,2572459726,3121969206,2195599233,0,,,,,,,,,,,,,,,,,901.63,466.81,14.28,452.53,3269.0
2026-08-22T05:31:22.192,order_open,770405,SELL,recovery add #2,,True,,,,,,,,,,,,,,,,,,,,76991.26,76989.74,,,,-0.0152,76991.26,77001.26,10.0,,,,775.0,10009,ok,2572466690,3121976865,2195599238,1,,,,,,,,,,,,,,,,,900.19,456.63,27.84,428.79,1640.2
2026-08-22T05:38:07.698,order_open,770405,SELL,recovery add #3,,True,,,,,,,,,,,,,,,,,,,,77151.55,77175.92,,,,0.2437,77151.55,77161.55,10.0,,,,1626.1,10009,ok,2572472068,3121982425,2195599245,2,,,,,,,,,,,,,,,,,899.88,425.07,48.98,376.09,867.8
2026-08-22T06:06:27.138,order_open,770405,SELL,recovery add #4,,True,,,,,,,,,,,,,,,,,,,,77163.3,77157.48,,,,-0.0582,77163.3,77173.3,10.0,,,,1042.0,10009,ok,2572490978,3122001948,2195599252,3,,,,,,,,,,,,,,,,,901.93,439.95,25.85,414.1,1701.9
2026-08-22T06:32:06.102,order_open,770405,SELL,recovery add #5,,True,,,,,,,,,,,,,,,,,,,,77138.41,77143.91,,,,0.055,77138.41,77148.41,10.0,,,,930.7,10009,ok,2572507075,3122018457,2195599258,4,,,,,,,,,,,,,,,,,898.86,435.69,27.85,407.84,1564.4
2026-08-22T06:32:29.336,close_decided,770405,,"basket cap 4 exceeded - taking the loss, cycle P&L -2.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.94,445.09,22.09,423.0,2014.9
2026-08-22T06:32:31.122,order_close,770405,SELL,"basket cap 4 exceeded - taking the loss, cycle P&L -2.25",,True,,,,,,,,,,,,,,,,,,,,77088.02,77090.2,,,,-0.0218,77078.02,77088.02,10.0,,,,1775.6,10009,ok,2572507688,3122019019,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T06:32:32.685,order_close,770405,SELL,"basket cap 4 exceeded - taking the loss, cycle P&L -2.25",,True,,,,,,,,,,,,,,,,,,,,77060.39,77039.66,,,,0.2073,77050.39,77060.39,10.0,,,,555.8,10009,ok,2572508092,3122019216,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T06:32:33.229,order_close,770405,SELL,"basket cap 4 exceeded - taking the loss, cycle P&L -2.25",,True,,,,,,,,,,,,,,,,,,,,77039.66,77035.12,,,,0.0454,77029.66,77039.66,10.0,,,,543.1,10009,ok,2572508129,3122019406,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T06:32:33.807,order_close,770405,SELL,"basket cap 4 exceeded - taking the loss, cycle P&L -2.25",,True,,,,,,,,,,,,,,,,,,,,77041.27,77030.12,,,,0.1115,77031.27,77041.27,10.0,,,,581.1,10009,ok,2572508209,3122019493,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T06:32:34.330,order_close,770405,SELL,"basket cap 4 exceeded - taking the loss, cycle P&L -2.25",,True,,,,,,,,,,,,,,,,,,,,77030.12,77031.66,,,,-0.0154,77020.12,77030.12,10.0,,,,516.7,10009,ok,2572508215,3122019503,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T06:38:18.113,order_open,770405,BUY,new cycle,,True,,,,,,,,,,,,,,,,,,,,77405.19,77397.71,,,,0.0748,77395.19,77405.19,10.0,,,,584.0,10009,ok,2572515492,3122026795,2195599273,0,,,,,,,,,,,,,,,,,897.24,432.76,3.41,429.35,12690.9
2026-08-22T07:10:14.309,order_open,770405,SELL,new cycle,,True,,,,,,,,,,,,,,,,,,,,77365.08,77364.12,,,,-0.0096,77365.08,77375.08,10.0,,,,543.0,10009,ok,2572539353,3122050602,2195599274,0,,,,,,,,,,,,,,,,,902.31,438.99,8.71,430.28,5040.1
2026-08-22T08:27:59.225,order_open,770405,SELL,new cycle,,True,,,,,,,,,,,,,,,,,,,,77124.29,77123.13,,,,-0.0116,77124.29,77134.29,10.0,,,,535.9,10009,ok,2572608513,3122121557,2195599278,0,,,,,,,,,,,,,,,,,901.63,454.63,14.31,440.32,3177.0
2026-08-22T09:03:15.828,close_decided,770405,,recovered - own cycle P&L +0.06 (realised +0.00 + floating +0.06),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.13,455.6,10.44,445.16,4364.0
2026-08-22T09:03:16.510,order_close,770405,SELL,recovered - own cycle P&L +0.06 (realised +0.00 + floating +0.06),,True,,,,,,,,,,,,,,,,,,,,77116.58,77103.75,,,,0.1283,77106.58,77116.58,10.0,,,,682.2,10009,ok,2572652420,3122167209,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T09:10:21.376,order_open,770405,BUY,new cycle,,True,,,,,,,,,,,,,,,,,,,,77230.65,77230.65000000001,,,,-0.0,77220.65,77230.65,10.0,,,,605.1,10009,ok,2572661507,3122176403,2195599283,0,,,,,,,,,,,,,,,,,905.32,440.56,14.52,426.04,3034.2
2026-08-22T10:28:07.551,order_open,770405,BUY,recovery add #2,,True,,,,,,,,,,,,,,,,,,,,76842.32,76847.74,,,,-0.0542,76832.32,76842.32,10.0,,,,570.2,10009,ok,2572773420,3122289247,2195599290,1,,,,,,,,,,,,,,,,,906.35,448.12,13.09,435.03,3423.4
2026-08-22T10:39:12.288,close_decided,770405,,recovered - own cycle P&L +0.88 (realised +2.44 + floating -1.56),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.19,443.1,7.48,435.62,5923.8
2026-08-22T10:39:12.942,order_close,770405,BUY,recovered - own cycle P&L +0.88 (realised +2.44 + floating -1.56),,True,,,,,,,,,,,,,,,,,,,,77075.21,77071.68000000001,,,,-0.0353,77075.21,77085.21,10.0,,,,655.1,10009,ok,2572791254,3122306994,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T10:56:21.840,order_open,770405,SELL,new cycle,,True,,,,,,,,,,,,,,,,,,,,76933.19,76935.84,,,,0.0265,76933.19,76943.19,10.0,,,,498.2,10009,ok,2572815667,3122331745,2195599295,0,,,,,,,,,,,,,,,,,909.6,451.25,22.61,428.64,1995.8
2026-08-22T13:18:09.934,order_open,770405,SELL,recovery add #2,,True,,,,,,,,,,,,,,,,,,,,77152.22,77154.40000000001,,,,0.0218,77152.22,77162.22,10.0,,,,712.9,10009,ok,2572989902,3122507690,2195599307,1,,,,,,,,,,,,,,,,,913.28,411.64,36.04,375.6,1142.2
2026-08-22T14:06:03.583,order_open,770405,SELL,recovery add #3,,True,,,,,,,,,,,,,,,,,,,,77096.82,77095.66,,,,-0.0116,77096.82,77106.82,10.0,,,,684.5,10009,ok,2573040864,3122558263,2195599309,2,,,,,,,,,,,,,,,,,910.18,419.12,36.04,383.08,1162.9
2026-08-22T14:07:04.025,close_decided,770405,,recovered - own cycle P&L +0.42 (realised +0.00 + floating +0.42),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.42,430.66,37.95,392.71,1134.8
2026-08-22T14:07:04.964,order_close,770405,SELL,recovered - own cycle P&L +0.42 (realised +0.00 + floating +0.42),,True,,,,,,,,,,,,,,,,,,,,77047.94,77046.82,,,,0.0112,77037.94,77047.94,10.0,,,,935.7,10009,ok,2573044791,3122562070,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T14:07:05.788,order_close,770405,SELL,recovered - own cycle P&L +0.42 (realised +0.00 + floating +0.42),,True,,,,,,,,,,,,,,,,,,,,77046.82,77042.86,,,,0.0396,77036.82,77046.82,10.0,,,,823.9,10009,ok,2573044825,3122562083,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T14:07:06.505,order_close,770405,SELL,recovered - own cycle P&L +0.42 (realised +0.00 + floating +0.42),,True,,,,,,,,,,,,,,,,,,,,77042.86,77010.28,,,,0.3258,77032.86,77042.86,10.0,,,,703.2,10009,ok,2573045394,3122562357,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T14:35:20.314,order_open,770405,BUY,new cycle,,True,,,,,,,,,,,,,,,,,,,,77151.82,77151.82,,,,-0.0,77141.82,77151.82,10.0,,,,562.0,10009,ok,2573079325,3122595565,2195599316,0,,,,,,,,,,,,,,,,,911.28,413.35,30.32,383.03,1363.3
2026-08-22T15:34:14.445,order_open,770405,BUY,recovery add #2,,True,,,,,,,,,,,,,,,,,,,,77080.08,77084.69,,,,-0.0461,77070.08,77080.08,10.0,,,,522.2,10009,ok,2573158924,3122673805,2195599317,1,,,,,,,,,,,,,,,,,913.88,426.05,26.52,399.53,1606.5
2026-08-22T16:18:12.462,close_decided,770405,,recovered - own cycle P&L +0.33 (realised +0.00 + floating +0.33),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.04,417.86,26.52,391.34,1575.6
2026-08-22T16:18:13.132,order_close,770405,BUY,recovered - own cycle P&L +0.33 (realised +0.00 + floating +0.33),,True,,,,,,,,,,,,,,,,,,,,77134.69,77132.54000000001,,,,-0.0215,77134.69,77144.69,10.0,,,,669.9,10009,ok,2573209063,3122724069,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T16:18:13.799,order_close,770405,BUY,recovered - own cycle P&L +0.33 (realised +0.00 + floating +0.33),,True,,,,,,,,,,,,,,,,,,,,77132.54,77132.54000000001,,,,0.0,77132.54,77142.54,10.0,,,,666.1,10009,ok,2573209071,3122724082,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T17:00:12.417,order_open,770405,SELL,new cycle,,True,,,,,,,,,,,,,,,,,,,,77285.91,77289.37,,,,0.0346,77285.91,77295.91,10.0,,,,497.2,10009,ok,2573277372,3122792474,2195599323,0,,,,,,,,,,,,,,,,,912.86,393.36,32.22,361.14,1220.9
2026-08-22T20:31:40.322,close_decided,770405,,recovered - own cycle P&L +0.07 (realised +0.00 + floating +0.07),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.64,394.99,30.31,364.68,1303.2
2026-08-22T20:31:40.927,order_close,770405,SELL,recovered - own cycle P&L +0.07 (realised +0.00 + floating +0.07),,True,,,,,,,,,,,,,,,,,,,,77282.39,77282.39,,,,-0.0,77272.39,77282.39,10.0,,,,593.6,10009,ok,2573503736,3123016353,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T20:33:23.186,order_open,770405,SELL,new cycle,,True,,,,,,,,,,,,,,,,,,,,77277.41,77278.03,,,,0.0062,77277.41,77287.41,10.0,,,,607.5,10009,ok,2573506127,3123018699,2195599330,0,,,,,,,,,,,,,,,,,911.71,394.12,32.22,361.9,1223.2
2026-08-22T22:06:06.708,order_open,770405,BUY,new cycle,,True,,,,,,,,,,,,,,,,,,,,77066.19,77066.19,,,,-0.0,77056.19,77066.19,10.0,,,,651.5,10009,ok,2573621635,3123131473,2195599331,0,,,,,,,,,,,,,,,,,916.75,432.36,26.5,405.86,1631.5
2026-08-22T22:45:07.578,close_decided,770405,,recovered - own cycle P&L +0.00 (realised +0.00 + floating +0.00),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.78,426.4,28.41,397.99,1500.9
2026-08-22T22:45:08.158,order_close,770405,BUY,recovered - own cycle P&L +0.00 (realised +0.00 + floating +0.00),,True,,,,,,,,,,,,,,,,,,,,77066.07,77066.07,,,,0.0,77066.07,77076.07,10.0,,,,588.5,10009,ok,2573652922,3123162283,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T22:52:12.575,order_open,770405,BUY,new cycle,,True,,,,,,,,,,,,,,,,,,,,77112.18,77112.15000000001,,,,0.0003,77102.18,77112.18,10.0,,,,545.7,10009,ok,2573656034,3123165285,2195599338,0,,,,,,,,,,,,,,,,,913.78,420.31,24.62,395.69,1707.2
2026-08-22T23:50:18.154,order_open,770405,BUY,recovery add #2,,True,,,,,,,,,,,,,,,,,,,,77074.02,77075.38,,,,-0.0136,77064.02,77074.02,10.0,,,,561.0,10009,ok,2573688577,3123198171,2195599344,1,,,,,,,,,,,,,,,,,910.8,422.13,20.83,401.3,2026.5
2026-08-22T23:53:39.884,close_decided,770405,,recovered - own cycle P&L +0.19 (realised +0.00 + floating +0.19),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.93,418.0,24.62,393.38,1697.8
2026-08-22T23:53:40.514,order_close,770405,BUY,recovered - own cycle P&L +0.19 (realised +0.00 + floating +0.19),,True,,,,,,,,,,,,,,,,,,,,77102.69,77102.69,,,,0.0,77102.69,77112.69,10.0,,,,629.1,10009,ok,2573690003,3123199616,,,,,,,,,,,,,,,,,,,,,,,
2026-08-22T23:53:41.018,order_close,770405,BUY,recovered - own cycle P&L +0.19 (realised +0.00 + floating +0.19),,True,,,,,,,,,,,,,,,,,,,,77102.69,77102.84,,,,0.0015,77102.69,77112.69,10.0,,,,501.3,10009,ok,2573690009,3123199623,,,,,,,,,,,,,,,,,,,,,,,
