t_local,mt5_ms,mt5_bid,mt5_ask,okx_ms,okx_last,okx_bid,okx_ask,bid_sz1,ask_sz1,bid_sz5,ask_sz5,fetch_ms
2026-08-07T00:00:00.411+00:00,1786060797794,64269.96,64279.96,1786060798600,64326.649999999994,64326.6,64326.7,3.41316906,1.85364175,3.8087541600000003,1.92525639,300.0
2026-08-07T00:00:02.649+00:00,1786060799838,64268.64,64278.64,1786060800850,64325.95,64325.9,64326.0,2.40995384,0.72911182,3.26969541,0.9084301800000001,236.2
2026-08-07T00:00:06.167+00:00,1786060804119,64253.33,64263.33,1786060803150,64320.25,64320.2,64320.3,0.27844153,2.78410282,0.28884236999999996,2.96990169,1515.4
2026-08-07T00:00:08.413+00:00,1786060805146,64252.92,64262.92,1786060806600,64320.25,64320.2,64320.3,2.21023299,1.67597423,2.41386346,1.87645869,232.6
2026-08-07T00:00:10.698+00:00,1786060808442,64262.0,64272.0,1786060808900,64330.850000000006,64330.8,64330.9,0.88715721,2.14113658,1.0431753600000002,2.3355301999999996,283.1
2026-08-07T00:00:12.949+00:00,1786060810714,64260.14,64270.14,1786060811150,64327.649999999994,64327.6,64327.7,0.25001459,2.76505424,0.40722107,2.8691064699999997,249.1
2026-08-07T00:00:15.200+00:00,1786060812884,64251.74,64261.74,1786060813400,64313.75,64313.7,64313.8,1.99517998,1.19477871,2.3035292400000005,1.53424995,248.1
2026-08-07T00:00:17.452+00:00,1786060814984,64252.91,64262.91,1786060815650,64313.75,64313.7,64313.8,1.89078002,1.52344792,2.1991292799999997,1.8309425,250.0
2026-08-07T00:00:19.698+00:00,1786060816993,64246.55,64256.55,1786060817900,64312.850000000006,64312.8,64312.9,1.75191549,2.11723383,1.7636967899999998,2.3403896900000003,245.2
2026-08-07T00:00:21.943+00:00,1786060819058,64245.23,64255.23,1786060820150,64312.45,64312.4,64312.5,0.74027204,2.54343792,0.9927651399999999,2.9426373799999994,241.7
2026-08-07T00:00:24.208+00:00,1786060822288,64244.21,64254.21,1786060822400,64309.75,64309.7,64309.8,0.66093482,2.58922111,0.8900023,3.2063986200000003,262.2
2026-08-07T00:00:26.449+00:00,1786060823555,64243.41,64253.41,1786060824650,64309.75,64309.7,64309.8,1.94908368,0.82474185,2.1781511599999996,1.01599617,238.7
2026-08-07T00:00:28.699+00:00,1786060826473,64252.1,64262.1,1786060826900,64316.05,64316.0,64316.1,3.70964834,0.92460678,3.7349386600000005,1.11254133,247.9
2026-08-07T00:00:30.962+00:00,1786060827049,64253.3,64263.3,1786060829150,64316.05,64316.0,64316.1,3.72464834,0.92363385,3.74993866,1.0673059599999999,259.7
2026-08-07T00:00:33.335+00:00,1786060831094,64257.6,64267.6,1786060831500,64320.25,64320.2,64320.3,2.58890745,0.82206395,3.04717317,0.88657979,365.8
2026-08-07T00:00:35.601+00:00,1786060833160,64260.15,64270.15,1786060833800,64320.25,64320.2,64320.3,2.40102933,1.14443492,2.80326797,1.2089404999999998,263.9
2026-08-07T00:00:37.854+00:00,1786060835195,64261.22,64271.22,1786060836050,64320.25,64320.2,64320.3,0.26141489,2.36306483,0.43510201000000004,2.4370966,250.8
2026-08-07T00:00:40.102+00:00,1786060837285,64263.0,64273.0,1786060838300,64320.25,64320.2,64320.3,1.59740493,2.15637483,1.9128518199999998,2.2304066,246.6
2026-08-07T00:00:42.352+00:00,1786060839736,64262.28,64272.28,1786060840550,64320.25,64320.2,64320.3,1.78590451,1.91637483,2.1013514,1.9904066,248.0
2026-08-07T00:00:44.598+00:00,1786060842221,64265.75,64275.75,1786060842800,64320.25,64320.2,64320.3,2.08043056,0.88139212,2.2794275,1.04857379,243.2
2026-08-07T00:00:46.849+00:00,1786060844274,64268.51,64278.51,1786060845050,64320.25,64320.2,64320.3,1.81200583,1.18252786,2.0110715299999997,1.3705105199999998,248.2
2026-08-07T00:00:49.099+00:00,1786060846323,64267.77,64277.77,1786060847300,64320.25,64320.2,64320.3,1.6529238,2.04508231,1.85198896,2.2532106,248.4
2026-08-07T00:00:51.348+00:00,1786060848473,64266.5,64276.5,1786060849550,64320.25,64320.2,64320.3,1.6529238,2.04469519,1.85198968,2.30885525,246.2
2026-08-07T00:00:53.596+00:00,1786060850550,64265.54,64275.54,1786060851800,64320.25,64320.2,64320.3,1.62678973,2.00160519,2.25078748,2.26576525,245.7
2026-08-07T00:00:55.804+00:00,1786060853825,64265.6,64275.6,1786060854000,64320.25,64320.2,64320.3,0.79719422,2.06025383,1.02738335,2.39493421,206.4
2026-08-07T00:00:57.998+00:00,1786060855954,64266.11,64276.11,1786060856200,64320.25,64320.2,64320.3,1.63330459,2.06025383,1.92350193,2.39493421,192.4
2026-08-07T00:01:00.249+00:00,1786060858135,64258.47,64268.47,1786060858450,64320.25,64320.2,64320.3,1.63450459,2.01716383,1.92470193,2.26385,248.7
2026-08-07T00:01:02.502+00:00,1786060860252,64256.48,64266.48,1786060860700,64320.25,64320.2,64320.3,0.95562459,2.06140383,1.1700233000000002,2.3080900000000004,250.1
2026-08-07T00:01:04.708+00:00,1786060862135,64256.21,64266.21,1786060862900,64320.25,64320.2,64320.3,1.63453459,2.06140383,1.9310159299999998,2.3081175600000003,205.3
