ts_utc,ts_ms,instId,side,posSide,sz,bkPx
2026-08-01T18:50:04.814+00:00,1785610204814,BTC-USDT-SWAP,sell,long,15.66,62325.2
2026-08-01T18:50:04.445+00:00,1785610204445,BTC-USDT-SWAP,sell,long,1,62326.4
2026-08-01T18:49:55.396+00:00,1785610195396,BTC-USDT-SWAP,sell,long,0.1,62331.9
2026-08-01T18:49:54.765+00:00,1785610194765,BTC-USDT-SWAP,sell,long,50.39,62344.3
2026-08-01T20:21:46.368+00:00,1785615706368,BTC-USDT-SWAP,buy,short,1.06,62607.2
2026-08-01T20:51:31.974+00:00,1785617491974,BTC-USDT-SWAP,buy,short,2.53,62623.6
2026-08-01T20:51:23.292+00:00,1785617483292,BTC-USDT-SWAP,buy,short,4.82,62612.2
2026-08-01T20:56:01.788+00:00,1785617761788,BTC-USDT-SWAP,buy,short,1.3,62630.4
2026-08-01T20:57:27.685+00:00,1785617847685,BTC-USDT-SWAP,buy,short,0.12,62640.3
2026-08-01T21:01:03.321+00:00,1785618063321,BTC-USDT-SWAP,buy,short,1.22,62672.8
2026-08-01T21:00:36.238+00:00,1785618036238,BTC-USDT-SWAP,buy,short,4.16,62647.3
2026-08-01T21:01:56.990+00:00,1785618116990,BTC-USDT-SWAP,buy,short,7,62771.3
2026-08-01T21:01:56.939+00:00,1785618116939,BTC-USDT-SWAP,buy,short,0.16,62771.3
2026-08-01T21:01:56.783+00:00,1785618116783,BTC-USDT-SWAP,buy,short,1.43,62764.5
2026-08-01T21:01:56.754+00:00,1785618116754,BTC-USDT-SWAP,buy,short,1.12,62764.5
2026-08-01T21:01:55.344+00:00,1785618115344,BTC-USDT-SWAP,buy,short,0.81,62730.1
2026-08-01T21:01:55.337+00:00,1785618115337,BTC-USDT-SWAP,buy,short,0.03,62730.1
2026-08-01T21:01:31.597+00:00,1785618091597,BTC-USDT-SWAP,buy,short,1.69,62722.9
2026-08-01T21:01:31.464+00:00,1785618091464,BTC-USDT-SWAP,buy,short,2,62722.9
2026-08-01T21:01:31.278+00:00,1785618091278,BTC-USDT-SWAP,buy,short,20.23,62702.3
2026-08-01T21:01:31.174+00:00,1785618091174,BTC-USDT-SWAP,buy,short,1.57,62691.3
2026-08-01T21:34:52.534+00:00,1785620092534,BTC-USDT-SWAP,buy,short,5.44,62830.7
2026-08-01T21:34:52.491+00:00,1785620092491,BTC-USDT-SWAP,buy,short,4.25,62830.7
2026-08-01T21:34:52.335+00:00,1785620092335,BTC-USDT-SWAP,buy,short,1.6,62825.1
2026-08-01T21:34:52.319+00:00,1785620092319,BTC-USDT-SWAP,buy,short,0.1,62825.1
2026-08-01T21:34:52.211+00:00,1785620092211,BTC-USDT-SWAP,buy,short,0.05,62825.1
2026-08-01T21:34:52.145+00:00,1785620092145,BTC-USDT-SWAP,buy,short,0.62,62811.5
2026-08-01T21:34:52.145+00:00,1785620092145,BTC-USDT-SWAP,buy,short,2,62811.5
2026-08-01T21:34:09.698+00:00,1785620049698,BTC-USDT-SWAP,buy,short,0.01,62779.8
2026-08-01T21:34:06.688+00:00,1785620046688,BTC-USDT-SWAP,buy,short,0.01,62776.5
2026-08-01T21:34:06.619+00:00,1785620046619,BTC-USDT-SWAP,buy,short,2.95,62776.5
2026-08-01T21:34:06.498+00:00,1785620046498,BTC-USDT-SWAP,buy,short,1.05,62776.5
2026-08-01T21:45:20.182+00:00,1785620720182,BTC-USDT-SWAP,sell,long,0.34,62759.9
2026-08-02T00:03:57.349+00:00,1785629037349,BTC-USDT-SWAP,buy,short,1.12,62856.5
2026-08-02T00:03:42.141+00:00,1785629022141,BTC-USDT-SWAP,buy,short,6.93,62843.2
2026-08-02T00:03:39.281+00:00,1785629019281,BTC-USDT-SWAP,buy,short,2.38,62840.1
2026-08-02T00:05:13.102+00:00,1785629113102,BTC-USDT-SWAP,buy,short,0.06,62868
2026-08-02T00:05:11.887+00:00,1785629111887,BTC-USDT-SWAP,buy,short,1.57,62863.5
2026-08-02T00:10:07.768+00:00,1785629407768,BTC-USDT-SWAP,buy,short,1.5,62889.8
2026-08-02T00:09:58.328+00:00,1785629398328,BTC-USDT-SWAP,buy,short,4.57,62881.9
2026-08-02T00:09:55.656+00:00,1785629395656,BTC-USDT-SWAP,buy,short,1.17,62878.7
2026-08-02T00:09:55.172+00:00,1785629395172,BTC-USDT-SWAP,buy,short,1.27,62878.4
2026-08-02T00:09:55.088+00:00,1785629395088,BTC-USDT-SWAP,buy,short,0.01,62878.4
2026-08-02T00:11:33.415+00:00,1785629493415,BTC-USDT-SWAP,buy,short,0.29,62944.5
2026-08-02T00:11:33.268+00:00,1785629493268,BTC-USDT-SWAP,buy,short,2.37,62931.5
2026-08-02T00:11:30.395+00:00,1785629490395,BTC-USDT-SWAP,buy,short,3.76,62924.2
2026-08-02T00:10:57.636+00:00,1785629457636,BTC-USDT-SWAP,buy,short,0.69,62919.3
2026-08-02T00:10:57.620+00:00,1785629457620,BTC-USDT-SWAP,buy,short,0.3,62919.3
2026-08-02T00:10:57.619+00:00,1785629457619,BTC-USDT-SWAP,buy,short,1.31,62919.3
2026-08-02T00:10:57.567+00:00,1785629457567,BTC-USDT-SWAP,buy,short,0.06,62919.3
2026-08-02T00:10:57.515+00:00,1785629457515,BTC-USDT-SWAP,buy,short,3.34,62912.1
2026-08-02T00:10:57.505+00:00,1785629457505,BTC-USDT-SWAP,buy,short,4.52,62912.1
2026-08-02T00:10:57.390+00:00,1785629457390,BTC-USDT-SWAP,buy,short,1,62912.1
2026-08-02T00:10:57.336+00:00,1785629457336,BTC-USDT-SWAP,buy,short,2,62912.1
2026-08-02T00:10:57.307+00:00,1785629457307,BTC-USDT-SWAP,buy,short,0.41,62912.1
2026-08-02T00:10:56.719+00:00,1785629456719,BTC-USDT-SWAP,buy,short,0.24,62897.6
2026-08-02T00:10:55.629+00:00,1785629455629,BTC-USDT-SWAP,buy,short,3.31,62896.4
2026-08-02T00:10:55.610+00:00,1785629455610,BTC-USDT-SWAP,buy,short,1.31,62896.4
2026-08-02T00:10:53.675+00:00,1785629453675,BTC-USDT-SWAP,buy,short,19.33,62894.4
2026-08-02T00:10:35.737+00:00,1785629435737,BTC-USDT-SWAP,buy,short,0.78,62890
2026-08-02T01:10:48.051+00:00,1785633048051,BTC-USDT-SWAP,buy,short,741.66,62911.5
2026-08-02T01:10:46.478+00:00,1785633046478,BTC-USDT-SWAP,buy,short,0.34,62909.4
2026-08-02T01:14:35.792+00:00,1785633275792,BTC-USDT-SWAP,buy,short,8.69,63007.2
2026-08-02T01:14:35.762+00:00,1785633275762,BTC-USDT-SWAP,buy,short,80,63007.2
2026-08-02T01:14:35.686+00:00,1785633275686,BTC-USDT-SWAP,buy,short,11.1,63007.2
2026-08-02T01:14:35.449+00:00,1785633275449,BTC-USDT-SWAP,buy,short,64.41,62995.3
2026-08-02T01:14:35.367+00:00,1785633275367,BTC-USDT-SWAP,buy,short,0.05,62995.3
2026-08-02T01:14:35.366+00:00,1785633275366,BTC-USDT-SWAP,buy,short,0.76,62995.3
2026-08-02T01:14:35.339+00:00,1785633275339,BTC-USDT-SWAP,buy,short,0.25,62995.3
2026-08-02T01:14:35.321+00:00,1785633275321,BTC-USDT-SWAP,buy,short,85.85,62995.3
2026-08-02T01:14:35.314+00:00,1785633275314,BTC-USDT-SWAP,buy,short,0.38,62995.3
2026-08-02T01:13:54.852+00:00,1785633234852,BTC-USDT-SWAP,buy,short,1000,62930.2
2026-08-02T01:13:50.738+00:00,1785633230738,BTC-USDT-SWAP,buy,short,0.9,62923.3
2026-08-02T01:15:16.903+00:00,1785633316903,BTC-USDT-SWAP,buy,short,16.04,63068.2
2026-08-02T01:15:16.876+00:00,1785633316876,BTC-USDT-SWAP,buy,short,1.38,63068.2
2026-08-02T01:15:16.845+00:00,1785633316845,BTC-USDT-SWAP,buy,short,10.25,63068.2
2026-08-02T01:15:15.563+00:00,1785633315563,BTC-USDT-SWAP,buy,short,14.09,63058.5
2026-08-02T01:15:15.258+00:00,1785633315258,BTC-USDT-SWAP,buy,short,1.19,63056
2026-08-02T01:15:15.192+00:00,1785633315192,BTC-USDT-SWAP,buy,short,0.01,63056
2026-08-02T01:15:14.126+00:00,1785633314126,BTC-USDT-SWAP,buy,short,0.1,63047.6
2026-08-02T01:15:14.007+00:00,1785633314007,BTC-USDT-SWAP,buy,short,1.24,63047.6
2026-08-02T01:15:14.006+00:00,1785633314006,BTC-USDT-SWAP,buy,short,1.19,63047.6
2026-08-02T01:15:13.259+00:00,1785633313259,BTC-USDT-SWAP,buy,short,3.9,63045.8
2026-08-02T01:15:13.078+00:00,1785633313078,BTC-USDT-SWAP,buy,short,0.15,63046.9
2026-08-02T01:15:12.947+00:00,1785633312947,BTC-USDT-SWAP,buy,short,55.06,63049
2026-08-02T01:15:12.787+00:00,1785633312787,BTC-USDT-SWAP,buy,short,1.59,63038.6
2026-08-02T01:15:12.487+00:00,1785633312487,BTC-USDT-SWAP,buy,short,6.44,63030.2
2026-08-02T01:15:12.480+00:00,1785633312480,BTC-USDT-SWAP,buy,short,29.09,63030.2
2026-08-02T01:15:07.529+00:00,1785633307529,BTC-USDT-SWAP,buy,short,0.2,63004.3
2026-08-02T01:15:04.540+00:00,1785633304540,BTC-USDT-SWAP,buy,short,4.14,62995.4
2026-08-02T02:07:03.867+00:00,1785636423867,BTC-USDT-SWAP,buy,short,163.25,63252
2026-08-02T02:06:57.932+00:00,1785636417932,BTC-USDT-SWAP,buy,short,3.88,63260.8
2026-08-02T02:06:57.902+00:00,1785636417902,BTC-USDT-SWAP,buy,short,555.33,63260.8
2026-08-02T02:06:57.833+00:00,1785636417833,BTC-USDT-SWAP,buy,short,45.92,63252.4
2026-08-02T02:06:57.759+00:00,1785636417759,BTC-USDT-SWAP,buy,short,0.44,63252.4
2026-08-02T02:06:57.715+00:00,1785636417715,BTC-USDT-SWAP,buy,short,0.95,63252.4
2026-08-02T02:06:57.686+00:00,1785636417686,BTC-USDT-SWAP,buy,short,0.11,63252.4
2026-08-02T02:06:57.674+00:00,1785636417674,BTC-USDT-SWAP,buy,short,0.98,63252.4
2026-08-02T02:06:57.358+00:00,1785636417358,BTC-USDT-SWAP,buy,short,0.87,63237.3
2026-08-02T02:06:57.335+00:00,1785636417335,BTC-USDT-SWAP,buy,short,2.45,63237.3
2026-08-02T02:06:57.136+00:00,1785636417136,BTC-USDT-SWAP,buy,short,0.02,63228.5
2026-08-02T02:06:57.101+00:00,1785636417101,BTC-USDT-SWAP,buy,short,0.69,63228.5
2026-08-02T02:06:54.201+00:00,1785636414201,BTC-USDT-SWAP,buy,short,4.41,63219.5
2026-08-02T02:06:54.004+00:00,1785636414004,BTC-USDT-SWAP,buy,short,62.95,63217.6
2026-08-02T02:06:53.980+00:00,1785636413980,BTC-USDT-SWAP,buy,short,0.67,63217.6
2026-08-02T02:06:53.964+00:00,1785636413964,BTC-USDT-SWAP,buy,short,38.03,63217.6
2026-08-02T02:06:53.963+00:00,1785636413963,BTC-USDT-SWAP,buy,short,12.08,63217.6
2026-08-02T02:06:53.953+00:00,1785636413953,BTC-USDT-SWAP,buy,short,3.18,63217.6
2026-08-02T02:06:53.922+00:00,1785636413922,BTC-USDT-SWAP,buy,short,0.44,63217.6
2026-08-02T02:06:53.901+00:00,1785636413901,BTC-USDT-SWAP,buy,short,0.92,63217.6
2026-08-02T02:06:53.873+00:00,1785636413873,BTC-USDT-SWAP,buy,short,0.28,63217.6
2026-08-02T02:06:53.772+00:00,1785636413772,BTC-USDT-SWAP,buy,short,1.46,63191.8
2026-08-02T02:06:53.764+00:00,1785636413764,BTC-USDT-SWAP,buy,short,1.75,63191.8
2026-08-02T02:06:53.744+00:00,1785636413744,BTC-USDT-SWAP,buy,short,2.33,63191.8
2026-08-02T02:06:53.742+00:00,1785636413742,BTC-USDT-SWAP,buy,short,0.28,63191.8
2026-08-02T02:06:53.687+00:00,1785636413687,BTC-USDT-SWAP,buy,short,1.84,63191.8
2026-08-02T02:06:53.680+00:00,1785636413680,BTC-USDT-SWAP,buy,short,0.1,63191.8
2026-08-02T02:06:53.643+00:00,1785636413643,BTC-USDT-SWAP,buy,short,0.49,63146.7
2026-08-02T02:06:53.438+00:00,1785636413438,BTC-USDT-SWAP,buy,short,0.31,63146.7
2026-08-02T02:06:51.994+00:00,1785636411994,BTC-USDT-SWAP,buy,short,232.43,63142.1
2026-08-02T02:06:51.884+00:00,1785636411884,BTC-USDT-SWAP,buy,short,1.65,63142.1
2026-08-02T02:06:51.509+00:00,1785636411509,BTC-USDT-SWAP,buy,short,6.79,63141.3
2026-08-02T02:06:50.353+00:00,1785636410353,BTC-USDT-SWAP,buy,short,30.88,63138.1
2026-08-02T02:06:50.332+00:00,1785636410332,BTC-USDT-SWAP,buy,short,0.14,63138.1
2026-08-02T02:06:50.311+00:00,1785636410311,BTC-USDT-SWAP,buy,short,0.08,63138.1
2026-08-02T02:06:50.267+00:00,1785636410267,BTC-USDT-SWAP,buy,short,24.2,63138.1
2026-08-02T02:06:50.212+00:00,1785636410212,BTC-USDT-SWAP,buy,short,0.01,63132.9
2026-08-02T02:06:50.206+00:00,1785636410206,BTC-USDT-SWAP,buy,short,1.98,63132.9
2026-08-02T02:06:50.118+00:00,1785636410118,BTC-USDT-SWAP,buy,short,1.15,63132.9
2026-08-02T02:06:50.039+00:00,1785636410039,BTC-USDT-SWAP,buy,short,5.19,63132.9
2026-08-02T02:06:46.991+00:00,1785636406991,BTC-USDT-SWAP,buy,short,15.73,63126.7
2026-08-02T02:06:46.963+00:00,1785636406963,BTC-USDT-SWAP,buy,short,2,63126.7
2026-08-02T02:06:46.950+00:00,1785636406950,BTC-USDT-SWAP,buy,short,2.95,63126.7
2026-08-02T02:06:46.906+00:00,1785636406906,BTC-USDT-SWAP,buy,short,3.04,63126.7
2026-08-02T02:06:46.903+00:00,1785636406903,BTC-USDT-SWAP,buy,short,0.25,63126.7
2026-08-02T02:06:46.855+00:00,1785636406855,BTC-USDT-SWAP,buy,short,5.08,63126.7
2026-08-02T02:06:46.851+00:00,1785636406851,BTC-USDT-SWAP,buy,short,1.42,63126.7
2026-08-02T02:06:46.620+00:00,1785636406620,BTC-USDT-SWAP,buy,short,1.3,63100
2026-08-02T02:06:46.015+00:00,1785636406015,BTC-USDT-SWAP,buy,short,5.14,63079.7
2026-08-02T02:06:45.766+00:00,1785636405766,BTC-USDT-SWAP,buy,short,21.1,63075.3
2026-08-02T02:06:45.727+00:00,1785636405727,BTC-USDT-SWAP,buy,short,0.41,63075.3
2026-08-02T02:06:45.629+00:00,1785636405629,BTC-USDT-SWAP,buy,short,137.47,63075.3
2026-08-02T02:08:04.859+00:00,1785636484859,BTC-USDT-SWAP,buy,short,126.2,63525.4
2026-08-02T02:08:04.784+00:00,1785636484784,BTC-USDT-SWAP,buy,short,0.75,63525.4
2026-08-02T02:08:04.780+00:00,1785636484780,BTC-USDT-SWAP,buy,short,17.88,63525.4
2026-08-02T02:08:03.304+00:00,1785636483304,BTC-USDT-SWAP,buy,short,0.16,63519.8
2026-08-02T02:08:03.300+00:00,1785636483300,BTC-USDT-SWAP,buy,short,0.07,63519.8
2026-08-02T02:08:03.298+00:00,1785636483298,BTC-USDT-SWAP,buy,short,10.88,63519.8
2026-08-02T02:08:03.278+00:00,1785636483278,BTC-USDT-SWAP,buy,short,2.21,63519.8
2026-08-02T02:08:03.273+00:00,1785636483273,BTC-USDT-SWAP,buy,short,0.86,63519.8
2026-08-02T02:08:03.260+00:00,1785636483260,BTC-USDT-SWAP,buy,short,1.63,63519.8
2026-08-02T02:08:03.214+00:00,1785636483214,BTC-USDT-SWAP,buy,short,0.15,63519.8
2026-08-02T02:08:03.208+00:00,1785636483208,BTC-USDT-SWAP,buy,short,0.15,63519.8
2026-08-02T02:08:03.200+00:00,1785636483200,BTC-USDT-SWAP,buy,short,3,63519.8
2026-08-02T02:08:03.200+00:00,1785636483200,BTC-USDT-SWAP,buy,short,1.65,63519.8
2026-08-02T02:08:03.153+00:00,1785636483153,BTC-USDT-SWAP,buy,short,6.9,63519.8
2026-08-02T02:08:03.152+00:00,1785636483152,BTC-USDT-SWAP,buy,short,1.59,63519.8
2026-08-02T02:08:03.103+00:00,1785636483103,BTC-USDT-SWAP,buy,short,0.68,63519.8
2026-08-02T02:08:02.989+00:00,1785636482989,BTC-USDT-SWAP,buy,short,0.68,63478.1
2026-08-02T02:08:02.977+00:00,1785636482977,BTC-USDT-SWAP,buy,short,6.53,63478.1
2026-08-02T02:08:02.964+00:00,1785636482964,BTC-USDT-SWAP,buy,short,0.11,63478.1
2026-08-02T02:07:49.487+00:00,1785636469487,BTC-USDT-SWAP,buy,short,35,63435.2
2026-08-02T02:07:49.240+00:00,1785636469240,BTC-USDT-SWAP,buy,short,400,63429.7
2026-08-02T02:07:48.625+00:00,1785636468625,BTC-USDT-SWAP,buy,short,3.47,63427.7
2026-08-02T02:07:48.624+00:00,1785636468624,BTC-USDT-SWAP,buy,short,4.69,63427.7
2026-08-02T02:07:48.495+00:00,1785636468495,BTC-USDT-SWAP,buy,short,8,63440.2
2026-08-02T02:07:48.410+00:00,1785636468410,BTC-USDT-SWAP,buy,short,1.73,63440.2
2026-08-02T02:07:48.400+00:00,1785636468400,BTC-USDT-SWAP,buy,short,0.22,63440.2
2026-08-02T02:07:48.356+00:00,1785636468356,BTC-USDT-SWAP,buy,short,0.89,63437.7
2026-08-02T02:07:48.352+00:00,1785636468352,BTC-USDT-SWAP,buy,short,38.25,63437.7
2026-08-02T02:07:48.345+00:00,1785636468345,BTC-USDT-SWAP,buy,short,33.76,63437.7
2026-08-02T02:07:48.344+00:00,1785636468344,BTC-USDT-SWAP,buy,short,5.76,63437.7
2026-08-02T02:07:48.339+00:00,1785636468339,BTC-USDT-SWAP,buy,short,0.09,63437.7
2026-08-02T02:07:48.309+00:00,1785636468309,BTC-USDT-SWAP,buy,short,0.05,63437.7
2026-08-02T02:07:48.277+00:00,1785636468277,BTC-USDT-SWAP,buy,short,1.48,63437.7
2026-08-02T02:07:48.266+00:00,1785636468266,BTC-USDT-SWAP,buy,short,10,63437.7
2026-08-02T02:07:48.209+00:00,1785636468209,BTC-USDT-SWAP,buy,short,10,63437.7
2026-08-02T02:07:48.016+00:00,1785636468016,BTC-USDT-SWAP,buy,short,0.28,63414.1
2026-08-02T02:07:46.586+00:00,1785636466586,BTC-USDT-SWAP,buy,short,1.4,63410.7
2026-08-02T02:07:46.568+00:00,1785636466568,BTC-USDT-SWAP,buy,short,9.72,63410.7
2026-08-02T02:07:46.540+00:00,1785636466540,BTC-USDT-SWAP,buy,short,0.04,63410.7
2026-08-02T02:07:46.497+00:00,1785636466497,BTC-USDT-SWAP,buy,short,3.42,63410.7
2026-08-02T02:07:46.495+00:00,1785636466495,BTC-USDT-SWAP,buy,short,11.18,63410.7
2026-08-02T02:07:46.484+00:00,1785636466484,BTC-USDT-SWAP,buy,short,0.24,63410.7
2026-08-02T02:07:46.360+00:00,1785636466360,BTC-USDT-SWAP,buy,short,0.32,63407
2026-08-02T02:07:46.356+00:00,1785636466356,BTC-USDT-SWAP,buy,short,0.09,63407
2026-08-02T02:07:46.319+00:00,1785636466319,BTC-USDT-SWAP,buy,short,0.64,63407
2026-08-02T02:07:46.292+00:00,1785636466292,BTC-USDT-SWAP,buy,short,3.24,63407
2026-08-02T02:07:46.291+00:00,1785636466291,BTC-USDT-SWAP,buy,short,0.16,63407
2026-08-02T02:07:45.940+00:00,1785636465940,BTC-USDT-SWAP,buy,short,2.15,63402.3
2026-08-02T02:07:43.079+00:00,1785636463079,BTC-USDT-SWAP,buy,short,1.93,63401.3
2026-08-02T02:07:42.952+00:00,1785636462952,BTC-USDT-SWAP,buy,short,25.17,63401.3
2026-08-02T02:07:42.412+00:00,1785636462412,BTC-USDT-SWAP,buy,short,40,63396.9
2026-08-02T02:07:42.412+00:00,1785636462412,BTC-USDT-SWAP,buy,short,2.97,63396.9
2026-08-02T02:07:42.304+00:00,1785636462304,BTC-USDT-SWAP,buy,short,1.71,63396.9
2026-08-02T02:07:42.302+00:00,1785636462302,BTC-USDT-SWAP,buy,short,11.24,63396.9
2026-08-02T02:07:42.295+00:00,1785636462295,BTC-USDT-SWAP,buy,short,0.92,63396.9
2026-08-02T02:07:42.287+00:00,1785636462287,BTC-USDT-SWAP,buy,short,4.7,63396.9
2026-08-02T02:07:42.269+00:00,1785636462269,BTC-USDT-SWAP,buy,short,1.99,63396.9
2026-08-02T02:07:42.224+00:00,1785636462224,BTC-USDT-SWAP,buy,short,70.42,63396.9
2026-08-02T02:07:42.043+00:00,1785636462043,BTC-USDT-SWAP,buy,short,8.9,63380.5
2026-08-02T02:07:41.980+00:00,1785636461980,BTC-USDT-SWAP,buy,short,0.02,63380.5
2026-08-02T02:07:34.213+00:00,1785636454213,BTC-USDT-SWAP,buy,short,0.01,63373
2026-08-02T02:07:33.723+00:00,1785636453723,BTC-USDT-SWAP,buy,short,0.62,63371.5
2026-08-02T02:07:33.635+00:00,1785636453635,BTC-USDT-SWAP,buy,short,3.51,63371.5
2026-08-02T02:07:33.580+00:00,1785636453580,BTC-USDT-SWAP,buy,short,0.03,63371.5
2026-08-02T02:07:33.512+00:00,1785636453512,BTC-USDT-SWAP,buy,short,0.06,63371.5
2026-08-02T02:07:32.419+00:00,1785636452419,BTC-USDT-SWAP,buy,short,0.41,63365.8
2026-08-02T02:07:19.208+00:00,1785636439208,BTC-USDT-SWAP,buy,short,10.44,63367.4
2026-08-02T02:07:19.143+00:00,1785636439143,BTC-USDT-SWAP,buy,short,0.67,63367.4
2026-08-02T02:07:19.141+00:00,1785636439141,BTC-USDT-SWAP,buy,short,0.02,63367.4
2026-08-02T02:07:19.123+00:00,1785636439123,BTC-USDT-SWAP,buy,short,0.18,63367.4
2026-08-02T02:07:18.363+00:00,1785636438363,BTC-USDT-SWAP,buy,short,2.72,63361.6
2026-08-02T02:07:18.356+00:00,1785636438356,BTC-USDT-SWAP,buy,short,0.06,63361.6
2026-08-02T02:07:18.350+00:00,1785636438350,BTC-USDT-SWAP,buy,short,1.86,63361.6
2026-08-02T02:07:18.324+00:00,1785636438324,BTC-USDT-SWAP,buy,short,1.85,63361.6
2026-08-02T02:07:18.313+00:00,1785636438313,BTC-USDT-SWAP,buy,short,5.84,63361.6
2026-08-02T02:07:18.268+00:00,1785636438268,BTC-USDT-SWAP,buy,short,9.22,63361.6
2026-08-02T02:07:18.254+00:00,1785636438254,BTC-USDT-SWAP,buy,short,0.2,63361.6
2026-08-02T02:07:18.071+00:00,1785636438071,BTC-USDT-SWAP,buy,short,4.05,63355.1
2026-08-02T02:07:17.068+00:00,1785636437068,BTC-USDT-SWAP,buy,short,4.07,63347
2026-08-02T02:07:16.359+00:00,1785636436359,BTC-USDT-SWAP,buy,short,11.21,63349.2
2026-08-02T02:07:16.350+00:00,1785636436350,BTC-USDT-SWAP,buy,short,0.48,63349.2
2026-08-02T02:07:16.350+00:00,1785636436350,BTC-USDT-SWAP,buy,short,1.36,63349.2
2026-08-02T02:07:16.338+00:00,1785636436338,BTC-USDT-SWAP,buy,short,0.4,63349.2
2026-08-02T02:07:16.336+00:00,1785636436336,BTC-USDT-SWAP,buy,short,2.61,63349.2
2026-08-02T02:07:16.327+00:00,1785636436327,BTC-USDT-SWAP,buy,short,1.05,63349.2
2026-08-02T02:07:16.324+00:00,1785636436324,BTC-USDT-SWAP,buy,short,5,63349.2
2026-08-02T02:07:16.287+00:00,1785636436287,BTC-USDT-SWAP,buy,short,3.17,63349.2
2026-08-02T02:07:16.276+00:00,1785636436276,BTC-USDT-SWAP,buy,short,4.19,63349.2
2026-08-02T02:07:16.271+00:00,1785636436271,BTC-USDT-SWAP,buy,short,0.68,63349.2
2026-08-02T02:07:16.248+00:00,1785636436248,BTC-USDT-SWAP,buy,short,0.14,63349.2
2026-08-02T02:07:16.217+00:00,1785636436217,BTC-USDT-SWAP,buy,short,9.63,63315.4
2026-08-02T02:07:16.186+00:00,1785636436186,BTC-USDT-SWAP,buy,short,9.39,63349.2
2026-08-02T02:07:16.169+00:00,1785636436169,BTC-USDT-SWAP,buy,short,13.01,63338.7
2026-08-02T02:07:16.140+00:00,1785636436140,BTC-USDT-SWAP,buy,short,2.98,63315.4
2026-08-02T02:07:16.079+00:00,1785636436079,BTC-USDT-SWAP,buy,short,0.05,63338.7
2026-08-02T02:07:10.751+00:00,1785636430751,BTC-USDT-SWAP,buy,short,390,63228.4
2026-08-02T02:18:48.080+00:00,1785637128080,BTC-USDT-SWAP,buy,short,60,63453.7
2026-08-02T02:20:13.573+00:00,1785637213573,BTC-USDT-SWAP,buy,short,4.73,63527.7
2026-08-02T02:20:13.287+00:00,1785637213287,BTC-USDT-SWAP,buy,short,0.24,63525.9
2026-08-02T03:19:28.280+00:00,1785640768280,BTC-USDT-SWAP,buy,short,0.93,63402.8
2026-08-02T03:47:14.876+00:00,1785642434876,BTC-USDT-SWAP,buy,short,0.04,63469
2026-08-02T03:57:19.235+00:00,1785643039235,BTC-USDT-SWAP,sell,long,0.46,63412.2
2026-08-02T04:13:24.297+00:00,1785644004297,BTC-USDT-SWAP,buy,short,0.36,63530.9
2026-08-02T04:56:32.655+00:00,1785646592655,BTC-USDT-SWAP,buy,short,2.3,63580
2026-08-02T04:56:32.142+00:00,1785646592142,BTC-USDT-SWAP,buy,short,2.84,63569.1
2026-08-02T04:56:32.136+00:00,1785646592136,BTC-USDT-SWAP,buy,short,0.45,63569.1
2026-08-02T04:56:32.095+00:00,1785646592095,BTC-USDT-SWAP,buy,short,0.3,63569.1
2026-08-02T04:56:32.091+00:00,1785646592091,BTC-USDT-SWAP,buy,short,2.48,63569.1
2026-08-02T04:56:32.091+00:00,1785646592091,BTC-USDT-SWAP,buy,short,0.02,63569.1
2026-08-02T04:56:32.076+00:00,1785646592076,BTC-USDT-SWAP,buy,short,1.83,63569.1
2026-08-02T04:56:32.056+00:00,1785646592056,BTC-USDT-SWAP,buy,short,0.69,63569.1
2026-08-02T04:56:32.030+00:00,1785646592030,BTC-USDT-SWAP,buy,short,0.52,63569.1
2026-08-02T04:56:32.024+00:00,1785646592024,BTC-USDT-SWAP,buy,short,3.3,63569.1
2026-08-02T05:01:24.452+00:00,1785646884452,BTC-USDT-SWAP,buy,short,0.1,63591.3
2026-08-02T05:01:15.122+00:00,1785646875122,BTC-USDT-SWAP,buy,short,0.02,63587.9
2026-08-02T05:01:54.591+00:00,1785646914591,BTC-USDT-SWAP,buy,short,0.01,63606.9
2026-08-02T05:01:54.438+00:00,1785646914438,BTC-USDT-SWAP,buy,short,0.06,63604.4
2026-08-02T05:01:54.423+00:00,1785646914423,BTC-USDT-SWAP,buy,short,1.02,63604.4
2026-08-02T05:01:54.307+00:00,1785646914307,BTC-USDT-SWAP,buy,short,1.29,63598.5
2026-08-02T08:38:50.273+00:00,1785659930273,BTC-USDT-SWAP,sell,long,9.21,63231
2026-08-02T08:38:49.977+00:00,1785659929977,BTC-USDT-SWAP,sell,long,0.78,63237.3
2026-08-02T08:38:49.944+00:00,1785659929944,BTC-USDT-SWAP,sell,long,0.04,63237.2
2026-08-02T08:39:42.221+00:00,1785659982221,BTC-USDT-SWAP,sell,long,1.29,63207.3
2026-08-02T08:39:41.667+00:00,1785659981667,BTC-USDT-SWAP,sell,long,3.11,63214.3
2026-08-02T08:39:41.659+00:00,1785659981659,BTC-USDT-SWAP,sell,long,0.63,63214.3
2026-08-02T08:44:54.597+00:00,1785660294597,BTC-USDT-SWAP,sell,long,0.1,63178.8
2026-08-02T08:44:54.564+00:00,1785660294564,BTC-USDT-SWAP,sell,long,0.8,63178.8
2026-08-02T08:44:54.427+00:00,1785660294427,BTC-USDT-SWAP,sell,long,0.01,63180.7
