t_local,mt5_ms,mt5_bid,mt5_ask,okx_ms,okx_last,okx_bid,okx_ask,bid_sz1,ask_sz1,bid_sz5,ask_sz5,fetch_ms
2026-07-31T21:50:33.002+00:00,1785534631226,62964.22,62974.22,1785534631404,63020.149999999994,63020.1,63020.2,1.12525469,0.64432213,1.9227515400000001,0.87111848,349.7
2026-07-31T21:50:35.345+00:00,1785534633661,62957.54,62967.54,1785534633754,63020.149999999994,63020.1,63020.2,0.01716435,1.80517812,0.34706305,2.10735542,341.6
2026-07-31T21:50:37.698+00:00,1785534635818,62951.06,62961.06,1785534636104,63020.149999999994,63020.1,63020.2,0.01059774,1.09656385,0.45546617999999994,1.4144896900000001,346.9
2026-07-31T21:50:40.052+00:00,1785534638030,62971.61,62981.61,1785534638454,63025.55,63025.5,63025.6,1.33414876,0.00604793,2.45612201,0.18826743,352.3
2026-07-31T21:50:42.400+00:00,1785534640724,62965.97,62975.97,1785534640804,63025.55,63025.5,63025.6,0.05159611,0.46647327,0.65045592,1.00209279,346.7
2026-07-31T21:50:44.761+00:00,1785534642536,62957.94,62967.94,1785534643154,63025.55,63025.5,63025.6,0.23167959,1.12659024,0.96754831,1.8342632500000002,357.2
2026-07-31T21:50:47.153+00:00,1785534644725,62964.49,62974.49,1785534645554,63021.45,63021.4,63021.5,0.60119286,0.89286366,1.14573626,1.0564520099999999,378.8
2026-07-31T21:50:49.501+00:00,1785534647832,62951.12,62961.12,1785534647904,63021.45,63021.4,63021.5,0.20284388,1.01163926,0.55025479,1.41252751,346.6
2026-07-31T21:50:51.852+00:00,1785534649677,62951.47,62961.47,1785534650254,63021.45,63021.4,63021.5,0.01153815,2.2324488,0.012528840000000003,3.1412871099999995,348.4
2026-07-31T21:50:54.201+00:00,1785534651775,62951.68,62961.68,1785534652604,63014.45,63014.4,63014.5,0.46015542,0.34496999,0.82178319,0.9008732100000001,345.9
2026-07-31T21:50:56.559+00:00,1785534653916,62951.78,62961.78,1785534654954,63014.45,63014.4,63014.5,0.47587891,0.29414019,0.8375066799999998,0.85035126,356.5
2026-07-31T21:50:58.902+00:00,1785534656636,62963.48,62973.48,1785534657304,63021.45,63021.4,63021.5,1.93296769,0.06728263,2.1026102799999995,0.33098076,340.5
2026-07-31T21:51:01.309+00:00,1785534659630,62959.67,62969.67,1785534659704,63020.149999999994,63020.1,63020.2,0.19005268,1.77525402,0.36512778999999995,2.46742597,404.4
2026-07-31T21:51:03.653+00:00,1785534661685,62949.13,62959.13,1785534662054,63014.350000000006,63014.3,63014.4,0.28672594,0.70799756,0.66866053,0.9539612700000002,342.9
2026-07-31T21:51:06.001+00:00,1785534662715,62951.99,62961.99,1785534664404,63014.350000000006,63014.3,63014.4,0.09118416,0.76150474,0.48502194,1.0074684500000002,346.9
2026-07-31T21:51:08.355+00:00,1785534665872,62952.01,62962.01,1785534666754,63014.350000000006,63014.3,63014.4,0.0305192,1.0358753,0.22479435,1.31765901,347.2
