time,open,high,low,close,tick_volume,spread,real_volume
1785468480,64295.24,64320.61,64288.48,64320.61,72,1000,0
1785468540,64319.66,64319.66,64304.02,64311.93,55,1000,0
1785468600,64312.86,64331.38,64289.74,64329.44,98,1000,0
1785468660,64332.06,64354.37,64312.6,64331.41,101,1000,0
1785468720,64331.43,64334.77,64285.5,64291.94,73,1000,0
1785468780,64292.76,64292.76,64263.77,64281.67,67,1000,0
1785468840,64280.08,64298.05,64266.27,64284.73,71,1000,0
1785468900,64284.44,64310.25,64281.17,64283.66,74,1000,0
1785468960,64284.0,64310.61,64284.0,64298.57,64,1000,0
1785469020,64298.32,64298.32,64251.89,64257.35,80,1000,0
1785469080,64257.15,64265.38,64220.56,64220.56,94,1000,0
1785469140,64222.86,64255.65,64217.96,64252.9,76,1000,0
1785469200,64256.03,64270.2,64247.65,64266.38,68,1000,0
1785469260,64266.41,64273.3,64254.93,64264.57,63,1000,0
1785469320,64264.12,64321.8,64263.14,64305.46,72,1000,0
1785469380,64304.85,64323.23,64304.03,64306.6,61,1000,0
1785469440,64306.89,64338.6,64302.92,64316.23,73,1000,0
1785469500,64317.7,64329.45,64307.84,64313.95,66,1000,0
1785469560,64315.24,64324.81,64303.81,64310.93,63,1000,0
1785469620,64309.98,64310.82,64294.22,64295.09,64,1000,0
1785469680,64294.49,64305.47,64277.96,64297.93,66,1000,0
1785469740,64296.69,64298.92,64267.17,64284.52,64,1000,0
1785469800,64285.09,64285.09,64269.83,64273.74,53,1000,0
1785469860,64273.74,64305.93,64267.98,64293.74,74,1000,0
1785469920,64294.2,64325.4,64281.83,64321.14,73,1000,0
1785469980,64321.22,64360.48,64321.22,64358.39,63,1000,0
1785470040,64358.41,64366.84,64346.05,64362.71,64,1000,0
1785470100,64364.55,64367.39,64312.67,64317.63,74,1000,0
1785470160,64316.88,64357.5,64316.75,64325.29,80,1000,0
1785470220,64325.52,64347.8,64311.98,64318.57,84,1000,0
1785470280,64318.09,64328.26,64291.94,64297.51,63,1000,0
1785470340,64297.5,64329.71,64288.83,64299.36,72,1000,0
1785470400,64297.03,64327.31,64274.07,64314.31,75,1000,0
1785470460,64315.7,64327.34,64288.74,64305.58,67,1000,0
1785470520,64305.22,64334.05,64295.93,64317.25,66,1000,0
1785470580,64319.56,64359.7,64311.58,64341.49,72,1000,0
1785470640,64343.07,64371.22,64336.13,64350.43,63,1000,0
1785470700,64349.94,64356.96,64341.39,64356.96,54,1000,0
1785470760,64356.97,64356.97,64325.85,64337.36,62,1000,0
1785470820,64336.91,64336.91,64284.71,64287.19,77,1000,0
1785470880,64287.69,64330.96,64274.74,64330.73,81,1000,0
1785470940,64330.69,64342.46,64321.76,64334.26,68,1000,0
1785471000,64334.16,64334.54,64312.03,64319.8,61,1000,0
1785471060,64319.81,64320.65,64291.89,64293.9,66,1000,0
1785471120,64291.65,64333.74,64287.24,64310.37,74,1000,0
1785471180,64309.75,64312.24,64290.11,64290.15,60,1000,0
1785471240,64290.14,64305.09,64276.45,64297.78,69,1000,0
1785471300,64300.16,64303.6,64288.41,64290.14,61,1000,0
1785471360,64289.78,64310.52,64289.41,64294.67,62,1000,0
1785471420,64292.51,64292.51,64228.15,64228.15,87,1000,0
1785471480,64224.85,64237.57,64209.58,64228.62,68,1000,0
1785471540,64228.61,64245.29,64219.15,64238.78,66,1000,0
1785471600,64237.31,64237.31,64201.73,64221.65,72,1000,0
1785471660,64220.58,64220.81,64193.27,64200.08,68,1000,0
1785471720,64199.14,64200.14,64187.3,64196.98,60,1000,0
1785471780,64196.98,64196.98,64174.53,64178.39,60,1000,0
1785471840,64173.1,64179.43,64163.47,64176.31,46,1000,0
1785471900,64174.45,64201.73,64172.62,64194.86,62,1000,0
1785471960,64194.81,64232.65,64194.62,64229.52,72,1000,0
1785472020,64227.97,64254.04,64223.12,64252.51,64,1000,0
1785472080,64251.35,64255.82,64238.06,64251.13,59,1000,0
1785472140,64250.59,64267.65,64241.73,64262.14,62,1000,0
1785472200,64264.27,64296.16,64263.71,64279.54,62,1000,0
1785472260,64279.6,64279.6,64236.16,64239.48,66,1000,0
1785472320,64240.05,64246.49,64227.54,64244.93,61,1000,0
1785472380,64244.93,64279.91,64231.39,64255.76,74,1000,0
1785472440,64255.78,64265.49,64254.29,64255.04,51,1000,0
1785472500,64255.39,64260.5,64253.48,64260.5,55,1000,0
1785472560,64259.7,64276.38,64259.7,64271.18,61,1000,0
1785472620,64271.17,64271.17,64222.94,64240.93,70,1000,0
1785472680,64240.01,64264.91,64240.01,64245.1,63,1000,0
1785472740,64244.65,64262.89,64235.99,64262.85,64,1000,0
1785472800,64260.99,64260.99,64222.93,64223.85,65,1000,0
1785472860,64223.86,64233.06,64216.32,64218.94,58,1000,0
1785472920,64218.93,64238.99,64218.91,64238.39,53,1000,0
1785472980,64238.75,64246.91,64229.52,64231.89,61,1000,0
1785473040,64231.62,64243.65,64231.54,64236.88,54,1000,0
1785473100,64236.73,64266.48,64236.73,64253.15,65,1000,0
1785473160,64253.3,64264.29,64247.38,64253.43,56,1000,0
1785473220,64254.47,64261.26,64250.69,64250.69,59,1000,0
1785473280,64250.62,64250.62,64230.76,64232.9,61,1000,0
1785473340,64231.64,64243.15,64225.12,64225.29,59,1000,0
1785473400,64224.92,64230.43,64216.68,64228.92,55,1000,0
1785473460,64229.08,64236.7,64226.27,64235.27,57,1000,0
1785473520,64231.41,64232.2,64217.79,64230.75,60,1000,0
1785473580,64231.39,64243.38,64226.48,64243.28,51,1000,0
1785473640,64243.53,64253.19,64243.53,64245.11,60,1000,0
1785473700,64246.09,64259.3,64244.54,64252.67,59,1000,0
1785473760,64252.75,64252.75,64235.32,64242.7,61,1000,0
1785473820,64242.07,64253.34,64239.43,64243.68,61,1000,0
1785473880,64243.66,64248.27,64241.03,64247.83,51,1000,0
1785473940,64248.31,64248.62,64236.7,64237.38,55,1000,0
1785474000,64238.16,64295.28,64238.16,64289.79,72,1000,0
1785474060,64289.78,64315.66,64289.76,64290.91,75,1000,0
1785474120,64290.43,64325.43,64290.43,64316.68,66,1000,0
1785474180,64316.95,64347.05,64315.38,64326.22,64,1000,0
1785474240,64329.21,64343.14,64320.02,64340.76,62,1000,0
1785474300,64341.66,64349.74,64327.13,64337.98,68,1000,0
1785474360,64338.35,64338.35,64284.99,64292.29,78,1000,0
1785474420,64292.29,64322.14,64282.08,64319.3,69,1000,0
1785474480,64319.19,64319.48,64300.78,64311.65,63,1000,0
1785474540,64311.09,64318.55,64303.82,64318.55,64,1000,0
1785474600,64318.34,64333.28,64309.99,64310.58,62,1000,0
1785474660,64310.73,64331.09,64310.17,64327.39,63,1000,0
1785474720,64328.62,64337.14,64324.2,64325.28,59,1000,0
1785474780,64329.81,64347.41,64329.81,64347.41,55,1000,0
1785474840,64347.48,64348.16,64339.43,64346.67,38,1000,0
1785474900,64346.66,64355.06,64323.04,64333.21,61,1000,0
1785474960,64333.63,64333.92,64326.09,64327.14,55,1000,0
1785475020,64327.14,64344.85,64326.94,64337.82,62,1000,0
1785475080,64338.52,64352.4,64335.75,64338.72,64,1000,0
1785475140,64338.75,64338.75,64308.27,64325.29,66,1000,0
1785475200,64325.57,64353.74,64322.91,64350.0,71,1000,0
1785475260,64343.41,64343.41,64303.9,64306.41,68,1000,0
1785475320,64306.41,64317.04,64303.27,64316.95,59,1000,0
1785475380,64316.96,64334.3,64316.96,64328.33,60,1000,0
1785475440,64328.54,64330.69,64319.85,64319.88,51,1000,0
1785475500,64319.08,64319.08,64301.98,64306.88,58,1000,0
1785475560,64306.67,64306.67,64262.73,64271.47,58,1000,0
1785475620,64272.03,64282.46,64266.01,64282.46,48,1000,0
1785475680,64281.89,64292.97,64278.78,64285.73,59,1000,0
1785475740,64284.97,64284.97,64252.49,64253.69,58,1000,0
1785475800,64254.25,64276.5,64252.68,64260.47,68,1000,0
1785475860,64260.47,64275.18,64260.47,64271.19,57,1000,0
1785475920,64271.06,64294.97,64269.47,64287.64,66,1000,0
1785475980,64288.99,64294.4,64281.29,64291.89,60,1000,0
1785476040,64291.94,64292.29,64240.69,64254.25,68,1000,0
1785476100,64254.28,64254.52,64226.27,64237.71,63,1000,0
1785476160,64237.11,64247.79,64217.33,64240.4,71,1000,0
1785476220,64238.27,64245.02,64233.5,64244.8,53,1000,0
1785476280,64245.03,64262.36,64243.19,64244.1,63,1000,0
1785476340,64241.17,64275.98,64236.23,64252.08,67,1000,0
1785476400,64253.49,64273.8,64249.14,64258.79,60,1000,0
1785476460,64258.69,64258.69,64234.47,64236.16,60,1000,0
1785476520,64235.37,64268.81,64235.37,64265.11,67,1000,0
1785476580,64263.17,64268.44,64253.13,64254.23,56,1000,0
1785476640,64251.19,64251.19,64219.52,64219.52,64,1000,0
1785476700,64217.95,64225.62,64207.5,64220.53,61,1000,0
1785476760,64220.28,64220.71,64196.74,64219.15,67,1000,0
1785476820,64219.51,64221.15,64207.8,64219.47,53,1000,0
1785476880,64219.47,64236.59,64210.15,64233.33,65,1000,0
1785476940,64233.55,64244.78,64208.96,64209.47,66,1000,0
1785477000,64208.65,64229.94,64203.39,64215.63,70,1000,0
1785477060,64215.24,64238.85,64206.07,64238.85,59,1000,0
1785477120,64239.14,64255.45,64234.11,64254.55,59,1000,0
1785477180,64255.59,64269.38,64248.21,64264.02,57,1000,0
1785477240,64264.75,64271.68,64250.62,64267.17,62,1000,0
1785477300,64267.9,64271.47,64257.74,64257.74,60,1000,0
1785477360,64254.05,64271.79,64245.29,64271.79,64,1000,0
1785477420,64271.57,64288.8,64266.2,64285.21,60,1000,0
1785477480,64289.51,64303.72,64282.57,64283.5,65,1000,0
1785477540,64286.01,64291.03,64279.08,64290.05,53,1000,0
1785477600,64294.44,64294.44,64265.36,64265.56,67,1000,0
1785477660,64264.03,64271.56,64254.76,64260.31,62,1000,0
1785477720,64260.34,64272.05,64253.45,64254.53,59,1000,0
1785477780,64254.27,64279.23,64243.5,64277.39,71,1000,0
1785477840,64277.65,64281.64,64274.84,64281.64,49,1000,0
1785477900,64279.23,64294.6,64279.03,64288.08,62,1000,0
1785477960,64288.06,64315.15,64288.06,64314.27,61,1000,0
1785478020,64314.66,64322.54,64301.53,64308.26,62,1000,0
1785478080,64308.25,64308.25,64287.72,64306.25,66,1000,0
1785478140,64305.66,64320.47,64303.38,64315.94,59,1000,0
1785478200,64314.43,64326.3,64302.59,64302.75,61,1000,0
1785478260,64302.79,64319.83,64302.79,64316.28,62,1000,0
1785478320,64315.54,64319.53,64307.62,64308.52,55,1000,0
1785478380,64308.75,64317.25,64307.66,64316.19,54,1000,0
1785478440,64316.01,64317.47,64311.43,64311.43,51,1000,0
1785478500,64311.35,64312.63,64307.82,64309.14,53,1000,0
1785478560,64309.08,64311.95,64288.7,64308.15,67,1000,0
1785478620,64307.19,64309.13,64291.78,64291.78,59,1000,0
1785478680,64292.63,64308.49,64287.36,64308.47,49,1000,0
1785478740,64308.47,64322.99,64296.02,64316.5,50,1000,0
1785478800,64316.05,64331.06,64309.99,64329.69,59,1000,0
1785478860,64323.34,64323.89,64311.58,64311.58,63,1000,0
1785478920,64310.91,64320.62,64308.75,64314.93,58,1000,0
1785478980,64313.57,64313.57,64299.53,64306.44,58,1000,0
1785479040,64305.2,64307.62,64303.96,64307.62,26,1000,0
1785479100,64307.46,64307.52,64302.09,64304.84,53,1000,0
1785479160,64304.07,64309.66,64303.09,64309.66,55,1000,0
1785479220,64309.69,64319.07,64290.87,64304.54,71,1000,0
1785479280,64305.33,64333.14,64297.76,64324.49,68,1000,0
1785479340,64325.68,64400.99,64314.39,64395.56,90,1000,0
1785479400,64394.58,64397.94,64368.2,64368.39,66,1000,0
1785479460,64369.37,64402.59,64367.93,64385.5,71,1000,0
1785479520,64385.55,64437.17,64378.21,64418.15,77,1000,0
1785479580,64416.8,64416.8,64355.94,64361.98,75,1000,0
1785479640,64354.52,64411.59,64354.52,64397.75,78,1000,0
1785479700,64397.31,64397.31,64330.82,64333.34,75,1000,0
1785479760,64334.37,64334.37,64318.35,64324.07,58,1000,0
1785479820,64323.05,64342.55,64303.36,64341.25,74,1000,0
1785479880,64340.0,64345.44,64312.13,64315.8,63,1000,0
1785479940,64316.91,64316.91,64283.34,64307.26,71,1000,0
1785480000,64306.91,64320.1,64290.83,64301.56,72,1000,0
1785480060,64303.04,64313.72,64260.13,64260.13,67,1000,0
1785480120,64264.24,64265.06,64226.1,64227.73,61,1000,0
1785480180,64227.76,64239.75,64204.84,64239.48,70,1000,0
1785480240,64239.48,64244.18,64208.47,64210.75,66,1000,0
1785480300,64209.61,64209.61,64162.24,64162.24,86,1000,0
1785480360,64162.96,64178.54,64144.71,64144.71,72,1000,0
1785480420,64147.41,64160.03,64137.88,64160.01,66,1000,0
1785480480,64159.99,64172.6,64135.03,64172.42,62,1000,0
1785480540,64172.41,64195.74,64147.15,64194.08,85,1000,0
1785480600,64195.38,64201.39,64177.34,64195.27,65,1000,0
1785480660,64194.71,64194.71,64149.02,64178.16,74,1000,0
1785480720,64177.73,64197.45,64172.15,64179.21,68,1000,0
1785480780,64178.87,64210.05,64178.87,64202.18,65,1000,0
1785480840,64202.57,64202.57,64172.42,64177.16,76,1000,0
1785480900,64177.16,64200.83,64176.55,64189.38,63,1000,0
1785480960,64189.16,64202.08,64185.26,64199.98,55,1000,0
1785481020,64200.18,64205.09,64180.76,64192.93,63,1000,0
1785481080,64192.93,64220.62,64192.13,64196.56,66,1000,0
1785481140,64197.13,64201.55,64167.11,64167.11,64,1000,0
1785481200,64168.45,64168.45,64134.49,64150.21,76,1000,0
1785481260,64151.31,64182.44,64135.22,64155.0,74,1000,0
1785481320,64155.65,64155.65,64112.51,64113.17,66,1000,0
1785481380,64114.19,64131.22,64052.22,64065.78,124,1000,0
1785481440,64063.67,64109.16,64050.23,64050.24,84,1000,0
1785481500,64047.21,64061.58,64023.35,64049.22,87,1000,0
1785481560,64049.48,64049.48,63982.48,63990.47,82,1000,0
1785481620,63990.5,64077.89,63938.77,64077.89,163,1000,0
1785481680,64079.22,64104.14,64044.45,64087.74,91,1000,0
1785481740,64087.74,64087.74,64055.65,64060.91,72,1000,0
1785481800,64061.11,64066.58,64039.93,64041.08,71,1000,0
1785481860,64041.41,64058.96,63995.67,63998.48,72,1000,0
1785481920,63998.5,64021.95,63975.55,64009.75,71,1000,0
1785481980,64010.71,64020.82,63996.96,64013.68,75,1000,0
1785482040,64011.69,64011.69,63972.65,64005.47,71,1000,0
1785482100,64005.49,64005.49,63973.92,63986.28,76,1000,0
1785482160,63986.3,63986.3,63966.93,63985.94,67,1000,0
1785482220,63985.93,63994.65,63951.99,63993.87,77,1000,0
1785482280,63994.07,64000.15,63963.87,63984.24,78,1000,0
1785482340,63984.21,64035.02,63964.53,64012.2,80,1000,0
1785482400,64012.47,64023.64,63984.89,63984.97,57,1000,0
1785482460,63984.97,63985.02,63950.64,63953.78,77,1000,0
1785482520,63956.43,63956.68,63924.54,63949.92,75,1000,0
1785482580,63949.9,63949.9,63925.25,63925.49,57,1000,0
1785482640,63925.6,63928.35,63916.07,63921.36,50,1000,0
1785482700,63926.27,63945.72,63922.59,63939.11,63,1000,0
1785482760,63938.55,63945.49,63936.8,63944.93,49,1000,0
1785482820,63942.36,63949.25,63937.78,63949.13,48,1000,0
1785482880,63944.25,63944.25,63929.96,63938.22,58,1000,0
1785482940,63936.51,63945.25,63930.07,63930.51,59,1000,0
1785483000,63929.61,63929.61,63877.11,63919.88,112,1000,0
1785483060,63919.4,63948.05,63889.62,63929.75,79,1000,0
1785483120,63929.48,63947.22,63918.31,63931.67,70,1000,0
1785483180,63931.67,63943.71,63920.52,63940.36,62,1000,0
1785483240,63940.85,63964.09,63906.62,63924.17,80,1000,0
1785483300,63927.98,63959.46,63909.15,63940.11,104,1000,0
1785483360,63940.12,63942.6,63880.0,63881.67,83,1000,0
1785483420,63885.7,63887.89,63866.36,63886.8,84,1000,0
1785483480,63886.8,63914.47,63876.18,63914.47,67,1000,0
1785483540,63914.29,63934.28,63904.94,63922.57,71,1000,0
1785483600,63922.58,63922.61,63895.57,63915.44,65,1000,0
1785483660,63915.45,63915.51,63891.86,63891.96,50,1000,0
1785483720,63893.76,63894.29,63882.43,63894.29,58,1000,0
1785483780,63893.33,63893.74,63797.16,63820.37,124,1000,0
1785483840,63822.28,63864.78,63822.28,63856.83,83,1000,0
1785483900,63856.85,63900.89,63846.59,63888.08,84,1000,0
1785483960,63885.15,63911.25,63885.15,63909.89,62,1000,0
1785484020,63910.02,63911.61,63885.28,63894.58,62,1000,0
1785484080,63894.59,63911.57,63887.72,63892.11,70,1000,0
1785484140,63891.84,63913.17,63891.84,63898.5,63,1000,0
1785484200,63897.92,63915.73,63887.22,63887.22,67,1000,0
1785484260,63888.81,63904.72,63880.99,63904.59,51,1000,0
1785484320,63904.58,63925.46,63899.18,63920.07,56,1000,0
1785484380,63920.1,63950.53,63917.79,63950.53,67,1000,0
1785484440,63950.54,63950.54,63910.03,63914.61,64,1000,0
1785484500,63913.7,63917.06,63904.11,63908.52,48,1000,0
1785484560,63908.17,63916.18,63903.82,63914.09,51,1000,0
1785484620,63912.37,63912.37,63894.87,63899.97,54,1000,0
1785484680,63900.42,63903.74,63878.57,63894.84,64,1000,0
1785484740,63894.86,63903.45,63866.81,63873.44,64,1000,0
1785484800,63871.53,63897.23,63812.57,63897.23,115,1000,0
1785484860,63897.2,63897.2,63865.6,63867.03,81,1000,0
1785484920,63867.01,63873.65,63828.85,63863.41,79,1000,0
1785484980,63864.83,63891.44,63863.41,63891.19,72,1000,0
1785485040,63889.61,63894.3,63880.26,63880.26,59,1000,0
1785485100,63880.26,63880.26,63856.11,63869.07,62,1000,0
1785485160,63869.05,63869.05,63836.01,63848.57,61,1000,0
1785485220,63848.57,63848.57,63826.5,63832.27,67,1000,0
1785485280,63832.09,63838.6,63808.23,63808.23,68,1000,0
1785485340,63807.88,63811.28,63785.62,63785.62,71,1000,0
1785485400,63780.95,63830.2,63780.95,63826.79,82,1000,0
1785485460,63826.9,63848.97,63826.9,63841.25,60,1000,0
1785485520,63841.47,63844.07,63833.56,63833.56,58,1000,0
1785485580,63833.36,63899.03,63833.36,63893.79,78,1000,0
1785485640,63899.55,63903.59,63865.7,63878.46,69,1000,0
1785485700,63878.47,63911.17,63834.81,63848.11,96,1000,0
1785485760,63849.88,63849.93,63800.35,63817.18,81,1000,0
1785485820,63816.92,63825.55,63810.38,63813.49,57,1000,0
1785485880,63813.81,63830.73,63812.32,63825.6,60,1000,0
1785485940,63828.0,63847.86,63821.19,63824.93,67,1000,0
1785486000,63827.56,63842.18,63817.04,63822.92,68,1000,0
1785486060,63824.28,63834.36,63796.34,63807.12,70,1000,0
1785486120,63807.89,63826.89,63807.87,63821.36,61,1000,0
1785486180,63820.94,63822.64,63785.75,63785.75,65,1000,0
1785486240,63790.31,63805.31,63786.75,63802.0,61,1000,0
1785486300,63794.11,63851.12,63793.63,63847.83,69,1000,0
1785486360,63849.27,63864.35,63838.85,63850.49,76,1000,0
1785486420,63851.66,63910.79,63847.39,63910.79,77,1000,0
1785486480,63913.81,63913.81,63888.74,63905.79,65,1000,0
1785486540,63906.25,63910.1,63885.35,63885.35,60,1000,0
1785486600,63884.52,63884.52,63832.53,63868.52,96,1000,0
1785486660,63865.91,63871.57,63846.47,63865.5,61,1000,0
1785486720,63867.9,63879.38,63856.96,63858.79,62,1000,0
1785486780,63859.67,63872.96,63843.07,63855.74,67,1000,0
1785486840,63856.34,63883.66,63843.17,63874.51,72,1000,0
1785486900,63872.57,63875.57,63859.73,63862.46,60,1000,0
1785486960,63862.27,63866.74,63845.39,63851.35,51,1000,0
1785487020,63851.72,63851.98,63828.06,63837.72,65,1000,0
1785487080,63837.61,63839.85,63814.11,63814.11,60,1000,0
1785487140,63816.74,63818.79,63791.28,63802.29,66,1000,0
1785487200,63802.3,63802.84,63733.62,63753.85,81,1000,0
1785487260,63755.65,63773.15,63746.6,63769.96,63,1000,0
1785487320,63771.82,63779.42,63767.73,63774.1,57,1000,0
1785487380,63774.08,63809.67,63774.03,63790.8,67,1000,0
1785487440,63790.28,63796.2,63766.15,63783.77,60,1000,0
1785487500,63783.69,63815.07,63777.66,63797.42,63,1000,0
1785487560,63798.65,63811.2,63798.65,63810.69,54,1000,0
1785487620,63811.02,63828.03,63799.15,63824.57,73,1000,0
1785487680,63824.45,63842.13,63820.71,63820.71,62,1000,0
1785487740,63820.88,63825.01,63808.3,63812.41,60,1000,0
1785487800,63812.91,63818.43,63803.33,63808.91,56,1000,0
1785487860,63808.26,63814.99,63784.57,63787.05,63,1000,0
1785487920,63784.08,63798.53,63770.59,63770.59,64,1000,0
1785487980,63774.83,63790.17,63768.67,63789.84,54,1000,0
1785488040,63790.17,63790.17,63739.63,63754.9,81,1000,0
1785488100,63755.4,63771.73,63739.71,63770.41,64,1000,0
1785488160,63770.9,63791.57,63765.28,63791.57,64,1000,0
1785488220,63794.28,63794.28,63766.71,63766.71,55,1000,0
1785488280,63763.57,63776.23,63759.02,63775.69,60,1000,0
1785488340,63777.68,63785.14,63759.85,63766.81,63,1000,0
1785488400,63767.92,63781.19,63745.05,63774.84,82,1000,0
1785488460,63778.5,63783.81,63760.46,63761.93,67,1000,0
1785488520,63761.52,63773.11,63759.51,63762.83,54,1000,0
1785488580,63763.59,63768.71,63763.59,63768.66,43,1000,0
1785488640,63768.58,63772.37,63759.06,63759.06,55,1000,0
1785488700,63759.04,63765.39,63736.96,63743.05,66,1000,0
1785488760,63742.87,63753.98,63705.94,63721.84,78,1000,0
1785488820,63722.22,63751.42,63722.22,63741.8,68,1000,0
1785488880,63741.07,63743.15,63710.45,63710.45,66,1000,0
1785488940,63709.03,63724.02,63691.75,63721.86,74,1000,0
1785489000,63721.08,63759.95,63721.08,63752.83,70,1000,0
1785489060,63748.82,63748.82,63724.84,63724.95,55,1000,0
1785489120,63724.97,63727.62,63674.37,63727.59,86,1000,0
1785489180,63728.21,63735.52,63707.66,63731.53,54,1000,0
1785489240,63728.87,63737.44,63728.87,63737.44,46,1000,0
1785489300,63737.74,63744.82,63696.03,63700.01,74,1000,0
1785489360,63700.4,63708.07,63658.9,63680.61,75,1000,0
1785489420,63680.61,63707.48,63680.61,63705.55,67,1000,0
1785489480,63705.54,63712.39,63678.59,63697.35,70,1000,0
1785489540,63697.55,63701.24,63659.08,63662.08,64,1000,0
1785489600,63657.25,63677.76,63640.76,63670.19,68,1000,0
1785489660,63670.19,63670.19,63644.61,63647.25,65,1000,0
1785489720,63647.29,63652.55,63624.24,63634.97,71,1000,0
1785489780,63635.01,63644.73,63628.57,63635.63,58,1000,0
1785489840,63635.81,63646.4,63625.9,63640.08,60,1000,0
1785489900,63640.08,63640.24,63633.96,63640.24,52,1000,0
1785489960,63640.26,63646.34,63640.26,63641.36,49,1000,0
1785490020,63641.34,63646.46,63640.46,63646.28,50,1000,0
1785490080,63646.24,63646.24,63618.92,63618.92,58,1000,0
1785490140,63618.91,63636.73,63618.91,63631.29,56,1000,0
1785490200,63630.65,63665.23,63628.54,63628.54,87,1000,0
1785490260,63627.62,63627.98,63582.39,63582.39,83,1000,0
1785490320,63583.77,63610.98,63565.73,63589.66,75,1000,0
1785490380,63589.66,63618.07,63561.65,63613.05,87,1000,0
1785490440,63614.49,63618.52,63588.25,63608.57,74,1000,0
1785490500,63608.53,63633.32,63600.05,63628.6,64,1000,0
1785490560,63628.46,63652.91,63616.08,63621.19,76,1000,0
1785490620,63624.56,63659.44,63610.79,63658.63,84,1000,0
1785490680,63660.48,63665.68,63616.73,63616.73,80,1000,0
1785490740,63613.13,63633.7,63608.18,63633.61,62,1000,0
1785490800,63633.59,63644.33,63626.52,63638.3,63,1000,0
1785490860,63638.28,63645.59,63613.34,63625.35,63,1000,0
1785490920,63625.65,63662.38,63621.15,63657.13,65,1000,0
1785490980,63657.5,63664.02,63634.59,63634.59,71,1000,0
1785491040,63633.88,63638.76,63621.71,63630.51,56,1000,0
1785491100,63630.52,63644.11,63617.6,63636.91,72,1000,0
1785491160,63636.86,63636.86,63610.39,63613.74,52,1000,0
1785491220,63613.73,63648.94,63605.09,63634.92,59,1000,0
1785491280,63634.84,63635.97,63628.06,63628.15,48,1000,0
1785491340,63628.15,63653.47,63628.15,63647.54,57,1000,0
1785491400,63647.78,63682.48,63647.52,63669.84,68,1000,0
1785491460,63669.76,63684.73,63654.46,63658.86,50,1000,0
1785491520,63658.92,63682.11,63654.87,63655.18,66,1000,0
1785491580,63655.22,63660.39,63650.64,63657.99,52,1000,0
1785491640,63658.0,63664.7,63634.22,63634.63,76,1000,0
1785491700,63634.94,63655.73,63630.75,63648.8,69,1000,0
1785491760,63648.8,63665.64,63636.07,63638.51,68,1000,0
1785491820,63638.49,63638.49,63621.03,63627.33,59,1000,0
1785491880,63627.04,63648.97,63626.56,63645.01,61,1000,0
1785491940,63645.18,63652.02,63633.35,63649.38,66,1000,0
1785492000,63650.0,63650.0,63606.71,63607.46,99,1000,0
1785492060,63607.8,63653.39,63606.92,63653.39,65,1000,0
1785492120,63653.02,63654.07,63595.25,63600.75,73,1000,0
1785492180,63601.37,63616.73,63589.38,63593.58,64,1000,0
1785492240,63593.56,63594.07,63584.7,63593.72,50,1000,0
1785492300,63593.94,63593.94,63544.37,63572.39,95,1000,0
1785492360,63572.38,63572.38,63531.45,63566.04,78,1000,0
1785492420,63565.41,63607.65,63548.74,63604.1,67,1000,0
1785492480,63606.15,63632.85,63606.15,63616.34,65,1000,0
1785492540,63616.32,63634.98,63614.17,63632.99,51,1000,0
1785492600,63634.15,63651.35,63631.56,63647.8,67,1000,0
1785492660,63648.83,63651.62,63636.56,63650.1,59,1000,0
1785492720,63650.98,63655.79,63630.11,63655.5,78,1000,0
1785492780,63654.39,63670.5,63650.06,63667.93,66,1000,0
1785492840,63665.79,63676.15,63654.32,63657.72,60,1000,0
1785492900,63657.98,63670.43,63654.97,63660.11,54,1000,0
1785492960,63660.25,63660.25,63624.88,63632.43,69,1000,0
1785493020,63632.29,63659.48,63627.69,63643.34,65,1000,0
1785493080,63650.06,63666.18,63650.06,63657.79,55,1000,0
1785493140,63657.95,63674.78,63650.6,63672.54,63,1000,0
1785493200,63672.49,63704.91,63669.03,63696.5,72,1000,0
1785493260,63700.34,63717.95,63695.62,63703.47,66,1000,0
1785493320,63703.72,63720.96,63701.93,63703.32,68,1000,0
1785493380,63707.0,63720.31,63703.67,63716.06,59,1000,0
1785493440,63717.2,63719.77,63702.57,63707.53,54,1000,0
1785493500,63708.19,63738.55,63706.76,63736.12,60,1000,0
1785493560,63739.26,63744.61,63722.67,63734.63,61,1000,0
1785493620,63734.8,63746.3,63729.93,63731.13,56,1000,0
1785493680,63731.66,63754.72,63731.66,63751.24,63,1000,0
1785493740,63753.19,63754.62,63736.12,63752.67,55,1000,0
1785493800,63751.22,63777.59,63744.43,63769.93,63,1000,0
1785493860,63770.91,63788.64,63755.76,63756.71,71,1000,0
1785493920,63756.55,63761.75,63748.42,63753.07,53,1000,0
1785493980,63753.07,63789.93,63753.07,63767.78,70,1000,0
1785494040,63766.89,63784.46,63761.7,63775.4,59,1000,0
1785494100,63775.48,63804.42,63760.27,63784.52,67,1000,0
1785494160,63784.55,63803.5,63784.55,63792.1,62,1000,0
1785494220,63792.08,63796.19,63783.21,63791.47,52,1000,0
1785494280,63792.51,63802.79,63786.96,63791.04,61,1000,0
1785494340,63791.03,63801.55,63775.28,63775.28,72,1000,0
1785494400,63776.7,63818.14,63776.7,63817.76,66,1000,0
1785494460,63811.31,63828.14,63805.1,63828.14,59,1000,0
1785494520,63825.9,63833.55,63813.52,63813.64,50,1000,0
1785494580,63813.65,63829.38,63813.65,63820.38,58,1000,0
