time_msc,time,bid,ask,last,volume,flags
1786060796772,1786060796,64270.65,64280.65,0.0,0,6
1786060797794,1786060797,64269.96,64279.96,0.0,0,6
1786060798836,1786060798,64268.72,64278.72,0.0,0,6
1786060799838,1786060799,64268.64,64278.64,0.0,0,6
1786060800635,1786060800,64266.78,64276.78,0.0,0,6
1786060800653,1786060800,64260.88,64270.88,0.0,0,6
1786060801290,1786060801,64260.75,64270.75,0.0,0,6
1786060801312,1786060801,64259.46,64269.46,0.0,0,6
1786060802187,1786060802,64260.18,64270.18,0.0,0,6
1786060802214,1786060802,64258.53,64268.53,0.0,0,6
1786060802884,1786060802,64258.4,64268.4,0.0,0,6
1786060803110,1786060803,64253.89,64263.89,0.0,0,6
1786060804119,1786060804,64253.33,64263.33,0.0,0,6
1786060805146,1786060805,64252.92,64262.92,0.0,0,6
1786060806603,1786060806,64252.74,64262.74,0.0,0,6
1786060806842,1786060806,64259.38,64269.38,0.0,0,6
1786060806928,1786060806,64260.92,64270.92,0.0,0,6
1786060806979,1786060806,64262.63,64272.63,0.0,0,6
1786060807073,1786060807,64264.32,64274.32,0.0,0,6
1786060807180,1786060807,64266.61,64276.61,0.0,0,6
1786060807223,1786060807,64268.1,64278.1,0.0,0,6
1786060807592,1786060807,64269.38,64279.38,0.0,0,6
1786060808430,1786060808,64268.66,64278.66,0.0,0,6
1786060808442,1786060808,64262.0,64272.0,0.0,0,6
1786060809451,1786060809,64263.86,64273.86,0.0,0,6
1786060810605,1786060810,64262.7,64272.7,0.0,0,6
1786060810714,1786060810,64260.14,64270.14,0.0,0,6
1786060811622,1786060811,64259.32,64269.32,0.0,0,6
1786060811633,1786060811,64257.7,64267.7,0.0,0,6
1786060811663,1786060811,64254.48,64264.48,0.0,0,6
1786060811753,1786060811,64252.44,64262.44,0.0,0,6
1786060811883,1786060811,64250.81,64260.81,0.0,0,6
1786060812884,1786060812,64251.74,64261.74,0.0,0,6
1786060813907,1786060813,64251.85,64261.85,0.0,0,6
1786060814984,1786060814,64252.91,64262.91,0.0,0,6
1786060815945,1786060815,64251.91,64261.91,0.0,0,6
1786060815962,1786060815,64248.87,64258.87,0.0,0,6
1786060816993,1786060816,64246.55,64256.55,0.0,0,6
1786060818049,1786060818,64245.22,64255.22,0.0,0,6
1786060819058,1786060819,64245.23,64255.23,0.0,0,6
1786060821226,1786060821,64244.23,64254.23,0.0,0,6
1786060822288,1786060822,64244.21,64254.21,0.0,0,6
1786060823555,1786060823,64243.41,64253.41,0.0,0,6
1786060825373,1786060825,64243.88,64253.88,0.0,0,6
1786060825383,1786060825,64249.11,64259.11,0.0,0,6
1786060825411,1786060825,64252.08,64262.08,0.0,0,6
1786060826473,1786060826,64252.1,64262.1,0.0,0,6
1786060827049,1786060827,64253.3,64263.3,0.0,0,6
1786060829185,1786060829,64253.32,64263.32,0.0,0,6
1786060829835,1786060829,64254.32,64264.32,0.0,0,6
1786060830265,1786060830,64255.62,64265.62,0.0,0,6
1786060831053,1786060831,64256.1,64266.1,0.0,0,6
1786060831094,1786060831,64257.6,64267.6,0.0,0,6
1786060832115,1786060832,64258.5,64268.5,0.0,0,6
1786060833160,1786060833,64260.15,64270.15,0.0,0,6
1786060834172,1786060834,64260.19,64270.19,0.0,0,6
1786060835195,1786060835,64261.22,64271.22,0.0,0,6
1786060836244,1786060836,64264.08,64274.08,0.0,0,6
1786060837285,1786060837,64263.0,64273.0,0.0,0,6
1786060838695,1786060838,64262.36,64272.36,0.0,0,6
1786060839736,1786060839,64262.28,64272.28,0.0,0,6
1786060840784,1786060840,64263.08,64273.08,0.0,0,6
1786060841936,1786060841,64264.18,64274.18,0.0,0,6
1786060842221,1786060842,64265.75,64275.75,0.0,0,6
1786060843262,1786060843,64268.1,64278.1,0.0,0,6
1786060844274,1786060844,64268.51,64278.51,0.0,0,6
1786060845280,1786060845,64268.07,64278.07,0.0,0,6
1786060846323,1786060846,64267.77,64277.77,0.0,0,6
1786060847435,1786060847,64268.56,64278.56,0.0,0,6
1786060848473,1786060848,64266.5,64276.5,0.0,0,6
1786060849543,1786060849,64263.9,64273.9,0.0,0,6
1786060850550,1786060850,64265.54,64275.54,0.0,0,6
1786060852823,1786060852,64266.88,64276.88,0.0,0,6
1786060853825,1786060853,64265.6,64275.6,0.0,0,6
1786060854893,1786060854,64266.37,64276.37,0.0,0,6
1786060855954,1786060855,64266.11,64276.11,0.0,0,6
1786060857104,1786060857,64264.5,64274.5,0.0,0,6
1786060858135,1786060858,64258.47,64268.47,0.0,0,6
1786060859229,1786060859,64257.24,64267.24,0.0,0,6
1786060860252,1786060860,64256.48,64266.48,0.0,0,6
1786060861064,1786060861,64256.77,64266.77,0.0,0,6
1786060862135,1786060862,64256.21,64266.21,0.0,0,6
1786060863305,1786060863,64256.39,64266.39,0.0,0,6
1786060864365,1786060864,64256.31,64266.31,0.0,0,6
1786060865639,1786060865,64256.23,64266.23,0.0,0,6
1786060866805,1786060866,64255.57,64265.57,0.0,0,6
1786060867363,1786060867,64254.04,64264.04,0.0,0,6
1786060868405,1786060868,64253.14,64263.14,0.0,0,6
1786060869410,1786060869,64251.37,64261.37,0.0,0,6
1786060875605,1786060875,64251.38,64261.38,0.0,0,6
1786060876617,1786060876,64251.13,64261.13,0.0,0,6
1786060876634,1786060876,64248.31,64258.31,0.0,0,6
1786060876673,1786060876,64246.94,64256.94,0.0,0,6
1786060876694,1786060876,64244.89,64254.89,0.0,0,6
1786060879973,1786060879,64244.88,64254.88,0.0,0,6
1786060880194,1786060880,64243.28,64253.28,0.0,0,6
1786060881194,1786060881,64243.27,64253.27,0.0,0,6
1786060883302,1786060883,64243.28,64253.28,0.0,0,6
1786060884342,1786060884,64243.3,64253.3,0.0,0,6
1786060886695,1786060886,64243.29,64253.29,0.0,0,6
1786060889030,1786060889,64243.28,64253.28,0.0,0,6
1786060891494,1786060891,64243.47,64253.47,0.0,0,6
1786060892660,1786060892,64243.23,64253.23,0.0,0,6
1786060893661,1786060893,64243.22,64253.22,0.0,0,6
1786060894667,1786060894,64243.21,64253.21,0.0,0,6
1786060895750,1786060895,64243.2,64253.2,0.0,0,6
1786060897822,1786060897,64243.22,64253.22,0.0,0,6
1786060898564,1786060898,64248.24,64258.24,0.0,0,6
1786060898615,1786060898,64249.74,64259.74,0.0,0,6
1786060898663,1786060898,64252.89,64262.89,0.0,0,6
1786060899364,1786060899,64254.87,64264.87,0.0,0,6
