time_msc,time,bid,ask,last,volume,flags
1785907498769,1785907498,64333.61,64343.61,0.0,0,6
1785907499808,1785907499,64334.22,64344.22,0.0,0,6
1785907500860,1785907500,64333.33,64343.33,0.0,0,6
1785907501906,1785907501,64338.05,64348.05,0.0,0,6
1785907502928,1785907502,64335.34,64345.34,0.0,0,6
1785907503953,1785907503,64336.6,64346.6,0.0,0,6
1785907505021,1785907505,64335.48,64345.48,0.0,0,6
1785907506052,1785907506,64334.76,64344.76,0.0,0,6
1785907507081,1785907507,64334.58,64344.58,0.0,0,6
1785907508222,1785907508,64334.11,64344.11,0.0,0,6
1785907509394,1785907509,64333.74,64343.74,0.0,0,6
1785907510634,1785907510,64333.75,64343.75,0.0,0,6
1785907511662,1785907511,64333.24,64343.24,0.0,0,6
1785907512699,1785907512,64330.31,64340.31,0.0,0,6
1785907513969,1785907513,64329.98,64339.98,0.0,0,6
1785907516106,1785907516,64329.97,64339.97,0.0,0,6
1785907517422,1785907517,64329.96,64339.96,0.0,0,6
1785907519511,1785907519,64329.95,64339.95,0.0,0,6
1785907520625,1785907520,64329.94,64339.94,0.0,0,6
1785907521636,1785907521,64332.07,64342.07,0.0,0,6
1785907522636,1785907522,64332.33,64342.33,0.0,0,6
1785907523666,1785907523,64331.55,64341.55,0.0,0,6
1785907524759,1785907524,64329.91,64339.91,0.0,0,6
1785907525829,1785907525,64329.9,64339.9,0.0,0,6
1785907526903,1785907526,64332.2,64342.2,0.0,0,6
1785907527292,1785907527,64337.15,64347.15,0.0,0,6
1785907527384,1785907527,64339.87,64349.87,0.0,0,6
1785907527384,1785907527,64346.57,64356.57,0.0,0,6
1785907527952,1785907527,64348.64,64358.64,0.0,0,6
1785907529109,1785907529,64349.33,64359.33,0.0,0,6
1785907529400,1785907529,64350.95,64360.95,0.0,0,6
1785907529427,1785907529,64352.74,64362.74,0.0,0,6
1785907529442,1785907529,64354.24,64364.24,0.0,0,6
1785907530501,1785907530,64354.29,64364.29,0.0,0,6
1785907531631,1785907531,64355.63,64365.63,0.0,0,6
1785907532941,1785907532,64354.94,64364.94,0.0,0,6
1785907534105,1785907534,64354.27,64364.27,0.0,0,6
1785907534875,1785907534,64355.09,64365.09,0.0,0,6
1785907535903,1785907535,64355.37,64365.37,0.0,0,6
1785907536332,1785907536,64356.71,64366.71,0.0,0,6
1785907536352,1785907536,64358.06,64368.06,0.0,0,6
