t_local,mt5_ms,mt5_bid,mt5_ask,okx_ms,okx_last,okx_bid,okx_ask,bid_sz1,ask_sz1,bid_sz5,ask_sz5,fetch_ms
2026-08-06T00:00:01.600+00:00,1785974399045,64599.91,64609.91,1785974399759,64660.55,64660.5,64660.6,2.37415995,0.62658995,3.10962811,0.8355135300000001,345.3
2026-08-06T00:00:03.933+00:00,1785974401884,64604.78,64614.78,1785974402109,64664.350000000006,64664.3,64664.4,2.22279386,0.08900567,3.12207385,0.10466057,327.9
2026-08-06T00:00:18.705+00:00,1785974414895,64615.15,64625.15,1785974404459,64664.350000000006,64664.3,64664.4,2.19453209,0.06716227,2.73033138,0.06752144,12771.3
2026-08-06T00:00:21.073+00:00,1785974418881,64614.69,64624.69,1785974419259,64673.850000000006,64673.8,64673.9,2.56852357,0.66242661,2.7607675599999997,0.8826306300000002,362.8
2026-08-06T00:00:23.363+00:00,1785974420987,64611.67,64621.67,1785974421559,64673.850000000006,64673.8,64673.9,1.32584295,1.50802308,1.35008694,2.3567995,288.9
2026-08-06T00:00:25.725+00:00,1785974423113,64600.68,64610.68,1785974423909,64670.25,64670.2,64670.3,0.78227631,2.83510365,0.84575637,5.63688502,353.8
2026-08-06T00:00:28.072+00:00,1785974425173,64600.8,64610.8,1785974426259,64670.25,64670.2,64670.3,0.78224467,2.82991641,0.97354056,5.484776470000001,332.8
2026-08-06T00:00:30.416+00:00,1785974428316,64602.57,64612.57,1785974428609,64670.25,64670.2,64670.3,0.86775865,2.65167769,1.06739403,5.30653775,340.9
2026-08-06T00:00:32.732+00:00,1785974430430,64602.91,64612.91,1785974430909,64670.25,64670.2,64670.3,0.15700916,2.6550689,0.30093826,5.3114478300000005,304.4
2026-08-06T00:00:35.075+00:00,1785974432482,64603.08,64613.08,1785974433259,64670.25,64670.2,64670.3,0.05809678,4.65421895,0.35680835,4.772119900000001,335.8
2026-08-06T00:00:37.420+00:00,1785974434578,64603.09,64613.09,1785974435609,64670.25,64670.2,64670.3,0.18275722,4.66969525,0.48146877000000005,4.787596200000001,341.7
2026-08-06T00:00:39.744+00:00,1785974437754,64604.13,64614.13,1785974437909,64670.25,64670.2,64670.3,0.05809678,4.66969525,0.34427721,4.787596200000001,319.5
2026-08-06T00:00:42.128+00:00,1785974439554,64594.54,64604.54,1785974440309,64661.149999999994,64661.1,64661.2,0.63287742,3.29817586,0.7877414,6.041465240000001,376.0
2026-08-06T00:00:44.475+00:00,1785974441686,64594.56,64604.56,1785974442659,64661.149999999994,64661.1,64661.2,0.68327265,5.29817586,0.99578984,5.71596645,336.1
2026-08-06T00:00:46.821+00:00,1785974444846,64593.86,64603.86,1785974445009,64661.149999999994,64661.1,64661.2,0.62370416,5.29769016,0.83428609,5.46605581,344.8
2026-08-06T00:00:49.162+00:00,1785974446911,64591.75,64601.75,1785974447359,64661.149999999994,64661.1,64661.2,0.62028642,5.30216265,0.83086835,5.4705283,333.1
2026-08-06T00:00:51.536+00:00,1785974448995,64589.57,64599.57,1785974449709,64661.149999999994,64661.1,64661.2,1.30356326,4.6506901,1.4727506899999998,4.80177424,358.7
2026-08-06T00:00:53.859+00:00,1785974451289,64588.35,64598.35,1785974452059,64661.149999999994,64661.1,64661.2,1.30476326,2.64189102,1.47395069,2.79297516,321.2
2026-08-06T00:00:56.214+00:00,1785974453375,64589.33,64599.33,1785974454409,64661.149999999994,64661.1,64661.2,1.30476326,2.64189102,1.47395069,5.38526068,343.3
2026-08-06T00:00:58.574+00:00,1785974456400,64589.37,64599.37,1785974456759,64661.149999999994,64661.1,64661.2,0.8043321,4.6418137,0.9735195300000001,4.79289784,351.0
2026-08-06T00:01:00.920+00:00,1785974458541,64589.51,64599.51,1785974459109,64661.05,64661.0,64661.1,0.01514728,5.3267494,0.015207070000000001,5.800684599999999,344.0
2026-08-06T00:01:03.234+00:00,1785974461083,64587.77,64597.77,1785974461409,64658.649999999994,64658.6,64658.7,0.94236438,5.59124135,0.9528697899999999,5.692103669999999,313.0
2026-08-06T00:01:05.572+00:00,1785974463227,64588.3,64598.3,1785974463759,64658.649999999994,64658.6,64658.7,0.99202597,5.42808921,1.15086457,5.456145200000001,332.4
2026-08-06T00:01:07.931+00:00,1785974465246,64587.16,64597.16,1785974466109,64658.649999999994,64658.6,64658.7,0.96477538,3.29474331,1.13010757,5.8941098599999995,355.3
2026-08-06T00:01:10.289+00:00,1785974467431,64586.91,64596.91,1785974468459,64658.649999999994,64658.6,64658.7,0.96477538,3.29474331,1.17811278,5.8941098599999995,351.5
2026-08-06T00:01:12.623+00:00,1785974470537,64584.05,64594.05,1785974470809,64658.649999999994,64658.6,64658.7,0.97319854,3.29224331,1.2020021699999999,3.30003834,320.5
2026-08-06T00:01:14.968+00:00,1785974472618,64583.84,64593.84,1785974473159,64658.649999999994,64658.6,64658.7,0.98749996,4.98218839,1.2085615100000002,4.98998342,342.2
2026-08-06T00:01:17.327+00:00,1785974474402,64579.38,64589.38,1785974475509,64651.75,64651.7,64651.8,0.0567886,3.34017579,0.21177211,4.856294320000001,355.8
2026-08-06T00:01:19.678+00:00,1785974477749,64572.17,64582.17,1785974477859,64644.25,64644.2,64644.3,0.21180262,5.00393545,0.26593042,5.3904796,348.3
2026-08-06T00:01:22.082+00:00,1785974479881,64567.31,64577.31,1785974480259,64641.850000000006,64641.8,64641.9,0.68474454,3.10478575,1.0296290899999998,5.79299157,401.6
2026-08-06T00:01:24.424+00:00,1785974481560,64566.29,64576.29,1785974482609,64638.95,64638.9,64639.0,0.18259748,4.90291895,0.21339070000000002,5.50874509,340.8
2026-08-06T00:01:26.722+00:00,1785974484607,64565.13,64575.13,1785974484909,64632.45,64632.4,64632.5,0.12909627,3.24202083,0.31360668999999997,6.0703121399999995,291.0
2026-08-06T00:01:29.023+00:00,1785974486840,64560.72,64570.72,1785974487209,64632.45,64632.4,64632.5,0.12828893,5.15540013,0.29088246999999995,5.33382061,299.1
2026-08-06T00:01:31.369+00:00,1785974489030,64560.57,64570.57,1785974489559,64626.350000000006,64626.3,64626.4,0.98984081,1.81920481,0.99179339,4.749335339999999,344.7
2026-08-06T00:01:33.731+00:00,1785974491415,64550.83,64560.83,1785974491909,64626.350000000006,64626.3,64626.4,0.06439968,3.90994295,0.06484621,3.9917808900000002,349.4
2026-08-06T00:01:36.085+00:00,1785974493899,64556.92,64566.92,1785974494259,64626.350000000006,64626.3,64626.4,0.0083017,3.90994295,0.008748230000000001,4.10445914,353.0
2026-08-06T00:01:38.431+00:00,1785974496046,64557.56,64567.56,1785974496609,64623.850000000006,64623.8,64623.9,0.01240368,5.09839165,0.07514601,5.634998090000001,345.0
2026-08-06T00:01:40.725+00:00,1785974498487,64557.8,64567.8,1785974498909,64623.850000000006,64623.8,64623.9,0.01240368,5.1166702,0.07514604000000001,5.65327654,292.0
