t_local,mt5_ms,mt5_bid,mt5_ask,okx_ms,okx_last,okx_bid,okx_ask,bid_sz1,ask_sz1,bid_sz5,ask_sz5,fetch_ms
2026-08-03T00:00:01.952+00:00,1785715199474,63501.19,63511.19,1785715200107,63574.55,63574.5,63574.6,1.14252631,0.09107117,1.98777132,0.09930486000000001,343.7
2026-08-03T00:00:04.302+00:00,1785715201593,63504.55,63514.55,1785715202457,63574.55,63574.5,63574.6,0.04858622,0.6215837,1.14850918,0.6694880999999999,346.3
2026-08-03T00:00:07.094+00:00,1785715204804,63516.87,63526.87,1785715204807,63589.45,63589.4,63589.5,0.00957594,1.52996863,0.28428237,1.7881692299999998,790.9
2026-08-03T00:00:11.372+00:00,1785715209288,63488.52,63498.52,1785715207607,63595.55,63595.5,63595.6,0.70766337,0.34055267,1.6053998,0.46989194,2274.1
2026-08-03T00:00:13.746+00:00,1785715211627,63508.58,63518.58,1785715211907,63578.649999999994,63578.6,63578.7,0.75715181,0.45878548,1.4858144399999997,0.69372414,371.6
2026-08-03T00:00:16.149+00:00,1785715213696,63511.47,63521.47,1785715214307,63585.45,63585.4,63585.5,0.43763669,0.42531033,0.6979877,0.64781101,398.4
2026-08-03T00:00:18.550+00:00,1785715216004,63512.2,63522.2,1785715216707,63573.350000000006,63573.3,63573.4,0.24715418,0.91943482,0.56255662,1.1540769399999997,400.0
2026-08-03T00:00:20.910+00:00,1785715218833,63491.34,63501.34,1785715219057,63572.350000000006,63572.3,63572.4,0.04774005,1.43291803,0.21347982,1.51006404,357.7
2026-08-03T00:00:23.299+00:00,1785715220600,63489.89,63499.89,1785715221457,63572.350000000006,63572.3,63572.4,0.43444838,0.62277826,0.7041952,0.83760892,387.5
2026-08-03T00:00:25.693+00:00,1785715221633,63489.9,63499.9,1785715223857,63572.350000000006,63572.3,63572.4,0.64573452,0.23072944,0.8639967299999999,0.4455601,390.8
2026-08-03T00:00:28.106+00:00,1785715225966,63489.93,63499.93,1785715226257,63572.350000000006,63572.3,63572.4,0.63723449,0.21906762,1.5665746699999998,0.41353643,401.7
2026-08-03T00:00:30.448+00:00,1785715228134,63501.87,63511.87,1785715228607,63573.45,63573.4,63573.5,0.78105381,0.60221219,1.30341238,0.9902303899999999,326.0
2026-08-03T00:00:32.801+00:00,1785715229926,63492.58,63502.58,1785715230957,63569.649999999994,63569.6,63569.7,0.14003282,1.14072839,0.29998194,2.21541382,346.8
2026-08-03T00:00:35.207+00:00,1785715232394,63490.23,63500.23,1785715233357,63566.95,63566.9,63567.0,0.04030236,1.24826831,0.04157812,1.73679258,404.6
2026-08-03T00:00:37.602+00:00,1785715235617,63486.11,63496.11,1785715235757,63566.95,63566.9,63567.0,0.95085745,0.25090625,1.0678587099999999,0.5816012500000001,391.4
2026-08-03T00:00:40.002+00:00,1785715235617,63486.11,63496.11,1785715238157,63562.55,63562.5,63562.6,0.45288255,0.24966091,1.69682587,0.4575275200000001,395.9
2026-08-03T00:00:42.402+00:00,1785715240033,63481.64,63491.64,1785715240557,63562.55,63562.5,63562.6,0.48839579,0.48675729,0.52905397,0.71188534,397.1
2026-08-03T00:00:44.747+00:00,1785715242454,63481.67,63491.67,1785715242907,63562.55,63562.5,63562.6,0.14007179,0.65112401,0.18072997,0.89782747,326.9
2026-08-03T00:00:47.171+00:00,1785715244743,63481.7,63491.7,1785715245307,63562.55,63562.5,63562.6,0.43069758,0.66064824,0.47135576,0.8829909100000001,419.4
2026-08-03T00:00:49.549+00:00,1785715246764,63481.73,63491.73,1785715247707,63565.350000000006,63565.3,63565.4,0.74825146,0.13117907,1.34573775,0.39351164000000005,376.1
2026-08-03T00:00:51.950+00:00,1785715249280,63489.82,63499.82,1785715250107,63565.350000000006,63565.3,63565.4,0.47100691,0.24657797,0.8479294400000001,0.56029024,398.3
2026-08-03T00:00:54.301+00:00,1785715252198,63483.18,63493.18,1785715252457,63556.45,63556.4,63556.5,0.44433367,0.88733217,0.64918528,1.5511510899999998,348.3
2026-08-03T00:00:56.646+00:00,1785715254201,63471.91,63481.91,1785715254807,63547.75,63547.7,63547.8,0.19170972,0.93186233,0.50466887,1.4386945800000002,343.0
2026-08-03T00:00:59.000+00:00,1785715256951,63469.14,63479.14,1785715257157,63550.75,63550.7,63550.8,0.71413582,0.22179602,1.3413237400000002,0.95342283,351.9
2026-08-03T00:01:01.401+00:00,1785715258922,63467.67,63477.67,1785715259557,63550.75,63550.7,63550.8,0.79345782,0.24856781,1.07893318,0.98525816,390.0
2026-08-03T00:01:03.746+00:00,1785715261674,63477.88,63487.88,1785715261907,63555.350000000006,63555.3,63555.4,0.04017639,1.77040155,0.10994412,1.9375625300000001,341.6
2026-08-03T00:01:06.137+00:00,1785715263465,63472.36,63482.36,1785715264307,63549.45,63549.4,63549.5,0.59469274,0.0241374,0.85385188,0.26310138,384.4
2026-08-03T00:01:08.544+00:00,1785715265747,63483.63,63493.63,1785715266707,63564.149999999994,63564.1,63564.2,0.13404116,0.42155304,0.59114828,0.6576826800000001,392.2
2026-08-03T00:01:10.888+00:00,1785715268125,63491.1,63501.1,1785715269057,63556.55,63556.5,63556.6,0.30955771,0.90771686,0.5841704799999999,1.1271354299999998,339.6
2026-08-03T00:01:13.248+00:00,1785715270961,63476.45,63486.45,1785715271407,63553.25,63553.2,63553.3,0.44154591,0.7630082,0.8127559,1.02077464,345.4
2026-08-03T00:01:15.664+00:00,1785715273605,63488.19,63498.19,1785715273807,63560.55,63560.5,63560.6,1.39298643,0.02629323,2.20270718,0.19482912,413.9
2026-08-03T00:01:17.998+00:00,1785715275324,63489.91,63499.91,1785715276157,63560.55,63560.5,63560.6,1.18350521,0.14844442,1.9932259600000002,0.2885415700000001,332.8
2026-08-03T00:01:20.402+00:00,1785715277262,63488.93,63498.93,1785715278557,63562.95,63562.9,63563.0,2.07716475,0.00341792,2.47247837,0.20454046,402.9
2026-08-03T00:01:22.752+00:00,1785715279895,63493.56,63503.56,1785715280907,63571.25,63571.2,63571.3,2.08396083,0.0066122,3.16289825,0.06289044,341.1
2026-08-03T00:01:25.105+00:00,1785715282774,63511.99,63521.99,1785715283257,63586.25,63586.2,63586.3,0.45773469,0.41025993,0.9159188200000001,0.54378617,350.0
2026-08-03T00:01:27.448+00:00,1785715284707,63488.51,63498.51,1785715285607,63568.25,63568.2,63568.3,0.61040587,0.347715,0.93105274,0.43981415,340.1
2026-08-03T00:01:29.791+00:00,1785715287069,63487.14,63497.14,1785715287957,63569.95,63569.9,63570.0,0.09186546,0.5793871,0.38283302999999996,0.9362647900000001,340.1
2026-08-03T00:01:32.142+00:00,1785715289975,63506.54,63516.54,1785715290307,63578.95,63578.9,63579.0,1.12696115,0.01592468,2.49100415,0.36624575000000004,341.0
2026-08-03T00:01:34.502+00:00,1785715291835,63512.82,63522.82,1785715292657,63580.95,63580.9,63581.0,1.84902157,0.07763235,2.53228594,0.26562428,352.3
2026-08-03T00:01:36.893+00:00,1785715294827,63509.46,63519.46,1785715295057,63580.95,63580.9,63581.0,0.14349236,0.85523368,0.68169589,0.94251955,387.8
2026-08-03T00:01:39.298+00:00,1785715297397,63486.73,63496.73,1785715297457,63565.95,63565.9,63566.0,0.1917,1.73218191,0.5130157399999999,2.1639483900000003,397.0
2026-08-03T00:01:41.657+00:00,1785715299575,63479.12,63489.12,1785715299807,63561.75,63561.7,63561.8,0.10293448,1.53565007,0.26405421999999995,1.9402290699999998,352.5
2026-08-03T00:01:44.049+00:00,1785715301933,63457.92,63467.92,1785715302207,63533.45,63533.4,63533.5,1.28776039,0.09761075,2.49720747,0.2425687,391.0
2026-08-03T00:01:46.454+00:00,1785715303838,63470.94,63480.94,1785715304607,63539.45,63539.4,63539.5,1.60293131,0.00342468,2.63481721,0.24968922,396.7
2026-08-03T00:01:48.799+00:00,1785715305856,63471.47,63481.47,1785715306957,63540.95,63540.9,63541.0,1.28163085,0.21662112,1.4274188600000002,0.28660613,344.1
2026-08-03T00:01:51.157+00:00,1785715308897,63460.49,63470.49,1785715309307,63534.649999999994,63534.6,63534.7,0.50576647,1.02784644,0.6265231899999999,1.20243667,356.2
2026-08-03T00:01:53.501+00:00,1785715311025,63458.78,63468.78,1785715311657,63534.649999999994,63534.6,63534.7,0.33587647,1.02614544,0.6563368599999999,1.20072249,342.3
2026-08-03T00:01:55.851+00:00,1785715313607,63455.36,63465.36,1785715314007,63529.55,63529.5,63529.6,0.0079997,1.39655766,0.010025490000000001,1.8065784,349.7
2026-08-03T00:01:58.250+00:00,1785715315517,63450.28,63460.28,1785715316407,63523.75,63523.7,63523.8,0.39684966,0.92959445,1.01110501,2.71915711,397.5
2026-08-03T00:02:00.591+00:00,1785715318040,63446.42,63456.42,1785715318757,63523.75,63523.7,63523.8,0.75903129,0.07923353,1.5690579,0.17491598,338.4
2026-08-03T00:02:02.953+00:00,1785715320763,63452.5,63462.5,1785715321107,63526.45,63526.4,63526.5,0.3355851,0.36163694,0.68969358,0.58704439,352.7
2026-08-03T00:02:05.346+00:00,1785715322939,63454.28,63464.28,1785715323507,63526.45,63526.4,63526.5,0.80787244,0.03118505,1.1465843399999998,0.20045571,391.1
2026-08-03T00:02:07.697+00:00,1785715325616,63454.89,63464.89,1785715325857,63526.45,63526.4,63526.5,0.43380633,0.561967,0.77280452,0.76086387,341.3
2026-08-03T00:02:10.046+00:00,1785715327248,63447.25,63457.25,1785715328207,63517.75,63517.7,63517.8,0.93468863,0.07839444,1.6996879200000001,0.34361147000000003,343.8
2026-08-03T00:02:12.401+00:00,1785715329884,63456.78,63466.78,1785715330557,63527.95,63527.9,63528.0,0.59646069,0.27152535,0.9449002500000001,0.56290443,337.5
2026-08-03T00:02:14.752+00:00,1785715332144,63457.22,63467.22,1785715332907,63527.95,63527.9,63528.0,0.69859142,0.0089967,1.03874031,0.23870659,348.3
2026-08-03T00:02:17.105+00:00,1785715334429,63457.99,63467.99,1785715335257,63527.95,63527.9,63528.0,0.74012818,0.33463839,1.02880265,0.61935309,346.2
2026-08-03T00:02:19.448+00:00,1785715336676,63449.73,63459.73,1785715337607,63527.95,63527.9,63528.0,0.28781237,0.58593699,0.5007179900000001,0.87999987,341.2
2026-08-03T00:02:21.797+00:00,1785715338897,63449.67,63459.67,1785715339957,63525.45,63525.4,63525.5,0.56578351,1.1616547,0.8258847900000001,1.44557406,347.3
2026-08-03T00:02:24.152+00:00,1785715342172,63451.55,63461.55,1785715342307,63527.55,63527.5,63527.6,1.10187027,0.31666104,1.59130385,0.5042054800000001,353.1
2026-08-03T00:02:26.504+00:00,1785715343790,63451.56,63461.56,1785715344657,63527.55,63527.5,63527.6,1.10010247,0.26623005,1.58953605,0.45377449,344.3
2026-08-03T00:02:28.901+00:00,1785715346383,63463.35,63473.35,1785715347057,63539.45,63539.4,63539.5,0.31683882,0.55762292,0.6429572,0.5947251,394.8
2026-08-03T00:02:31.254+00:00,1785715349168,63459.91,63469.91,1785715349407,63531.75,63531.7,63531.8,0.05070242,0.94271749,0.12953289000000004,1.7797182,349.3
2026-08-03T00:02:33.600+00:00,1785715351697,63459.6,63469.6,1785715351757,63531.75,63531.7,63531.8,0.54251684,0.9395657,0.7686677900000001,1.5730189399999999,345.0
2026-08-03T00:02:36.002+00:00,1785715353894,63452.78,63462.78,1785715354157,63532.649999999994,63532.6,63532.7,1.01109067,0.22120628,1.2125532399999999,0.41305665,397.7
2026-08-03T00:02:38.357+00:00,1785715355224,63453.13,63463.13,1785715356507,63532.649999999994,63532.6,63532.7,0.13279738,0.79714587,0.28074480999999996,0.90143352,351.9
2026-08-03T00:02:40.696+00:00,1785715358534,63454.21,63464.21,1785715358857,63536.350000000006,63536.3,63536.4,0.73623303,0.24282623,1.06120779,0.48112246999999997,335.4
2026-08-03T00:02:43.058+00:00,1785715360708,63456.74,63466.74,1785715361207,63536.95,63536.9,63537.0,0.29949693,0.50931119,0.55172306,0.5480243300000001,348.3
2026-08-03T00:02:45.409+00:00,1785715363004,63457.34,63467.34,1785715363557,63528.45,63528.4,63528.5,0.46487975,1.28465454,0.6475026700000001,1.5489456400000001,347.3
2026-08-03T00:02:47.753+00:00,1785715365203,63456.38,63466.38,1785715365907,63534.850000000006,63534.8,63534.9,0.83554289,0.31301792,1.18017383,0.6734568700000001,337.9
